model,seed,postprocess,horizon,target_scope,origin,mse,mae
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1404,0.0061819066941663624,0.05434046219415243
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1416,0.004943340177810676,0.03926380040602949
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1428,0.007719955259215396,0.0564916393394709
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1440,0.004675198253800994,0.04540186825258636
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1452,0.012129731217628812,0.07595512632852082
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1464,0.06574083690242814,0.19702846779996022
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1476,0.009726582554695088,0.0688720171830871
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1488,0.011847882782748618,0.061204220645727635
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1500,0.013095738399030636,0.07119319211363538
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1512,0.036017732587076856,0.13578928669001802
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1524,0.021681270489522165,0.1094047886182935
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1536,0.014057776753920937,0.07947780738849278
RELAX_SHORT_OD,20260913,raw,9,terminal_H,1548,0.020596121568995315,0.0992899416511963
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1392,0.013084412802178957,0.04928774398451038
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1404,0.004696966215131128,0.0418715932140141
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1416,0.00523007420339218,0.033810830147978976
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1428,0.00658414688312779,0.04388465060937428
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1440,0.0052023661030039066,0.03456159813328144
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1452,0.005622463408497295,0.04651418081150335
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1464,0.057189958266918105,0.1734436828953826
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1476,0.006833313207599734,0.05134478643861266
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1488,0.009888181444360723,0.04001468180334757
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1500,0.008350779389971308,0.04901841321132249
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1512,0.05630975750176312,0.1668166385320056
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1524,0.025668598275457772,0.0994144107541628
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1536,0.015770803180712195,0.08424580514398074
RELAX_SHORT_OD,20260913,raw,9,path_1_to_H,1548,0.02662409356448378,0.11475316905324238
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1392,0.012610866934101093,0.06426869493178938
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1404,0.007286470471269362,0.06072385991066271
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1416,0.006489296612106516,0.0531212858473935
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1428,0.007794641414338595,0.061681108657821
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1440,0.012202840427827799,0.0698581207546522
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1452,0.011394769234679513,0.07934196086875586
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1464,0.07399815230299046,0.2143890386099123
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1476,0.018657190104726978,0.09080960567987693
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1488,0.024344876470926948,0.09037349207768619
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1500,0.016552663811892094,0.08109372838971798
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1512,0.042441646237928815,0.1486008271150058
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1524,0.038529525169855236,0.14512687447999434
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1536,0.014559015541382074,0.08373557089388751
RELAX_SHORT_OD,20260913,raw,12,terminal_H,1548,0.027193121810352206,0.11830412352722224
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1392,0.012701415689171634,0.051912932678658374
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1404,0.005944320839297581,0.04727796557081147
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1416,0.005204271498709298,0.03697233004851031
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1428,0.006984020402446378,0.048138977287857085
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1440,0.00664094937401882,0.04235734475063757
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1452,0.00699245830208927,0.05420218572117213
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1464,0.06131130095236603,0.18319477526038044
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1476,0.009005184927248291,0.05933984469079212
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1488,0.012617856081205308,0.05076508288283576
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1500,0.010155007925768865,0.05644317365096261
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1512,0.05240215489541281,0.1617778504536336
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1524,0.027690662281518504,0.10827755439066757
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1536,0.018603261599206194,0.09165493141544478
RELAX_SHORT_OD,20260913,raw,12,path_1_to_H,1548,0.026508405800897313,0.11489244425747364
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1392,0.011919295879873709,0.04444348680800018
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1404,0.006198062070940851,0.03987989243866071
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1416,0.0035984502146838983,0.030047385966556085
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1428,0.006670639684067241,0.040857586852613495
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1440,0.003852066402522362,0.029965878816484208
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1452,0.003836493123444571,0.03848231985477138
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1464,0.05506281362429246,0.16830483170285748
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1476,0.0040529872809168055,0.04025803144825411
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1488,0.011639231538016902,0.038411581214366546
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1500,0.00847415250611868,0.04357335069060685
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1512,0.06258502460831906,0.18505519276017862
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1524,0.009633454941545588,0.07115060326286105
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1536,0.01573476059674665,0.08639524393443769
RELAX_SHORT_OD,20260914,raw,3,terminal_H,1548,0.020523158594512404,0.10613192449125398
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1392,0.012906378076597298,0.04307003977238117
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1404,0.004127564384526766,0.03193097200541436
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1416,0.004216352115513531,0.027853284903602882
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1428,0.004960010585146982,0.03169224735658976
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1440,0.004708989914689683,0.027541730767373915
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1452,0.004339370066615335,0.033022215405036345
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1464,0.05454036682942872,0.16656187845419593
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1476,0.0037376036588018763,0.03318215885120673
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1488,0.010061671226084453,0.03486895072623156
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1500,0.007881396438248069,0.036269410486521804
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1512,0.046711900668679994,0.13710493465054738
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1524,0.009889131736889321,0.06441827417796682
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1536,0.01470189799603293,0.08144934896747696
RELAX_SHORT_OD,20260914,raw,3,path_1_to_H,1548,0.040137410301736405,0.13768700657794727
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1392,0.011990625936057368,0.04911657978166741
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1404,0.004730555357808348,0.04546306370633167
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1416,0.004996039151324802,0.03602650353194225
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1428,0.006729413542831611,0.048258537790732754
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1440,0.005578369403435124,0.03983035860911266
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1452,0.005414140717425654,0.05079682220276233
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1464,0.0565037681998367,0.17029365450194084
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1476,0.0079714916650946,0.05773431138415948
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1488,0.00837346166290152,0.03561424689764284
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1500,0.006219137348064407,0.048677689585284414
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1512,0.07275059844850303,0.20468362839868695
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1524,0.020930557353937184,0.09143064758613367
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1536,0.01138455541965554,0.06752098571861015
RELAX_SHORT_OD,20260914,raw,6,terminal_H,1548,0.023548295827186903,0.11219542025397955
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1392,0.013352552902187164,0.047536214434806455
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1404,0.0041655275708656755,0.03715775901388428
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1416,0.004279606019832716,0.030650325179061782
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1428,0.005640764043608822,0.03858385139474801
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1440,0.004852813576119134,0.031439745121995544
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1452,0.004548710943083784,0.040064472690119694
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1464,0.055907098121062024,0.16950750828806177
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1476,0.005933764263929993,0.04410165115602881
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1488,0.009684092414522371,0.035921812541498434
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1500,0.006996492825382257,0.04076526697329069
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1512,0.058694308165847094,0.16882456046824562
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1524,0.028124227377833433,0.0983895192096569
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1536,0.015403103262309682,0.08283472487947371
RELAX_SHORT_OD,20260914,raw,6,path_1_to_H,1548,0.03077906248825453,0.12326027696467821
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1392,0.012367134311055456,0.05584414859654234
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1404,0.0061940397078426865,0.05414605495154815
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1416,0.005040395257019731,0.04016498312094799
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1428,0.0076760294290336775,0.056567788713146
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1440,0.004694041773447807,0.04770168710320087
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1452,0.012408911636691028,0.07828169632464943
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1464,0.06663563492549594,0.19696604749026433
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1476,0.009868455074385316,0.06720036115476184
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1488,0.01148628712757272,0.059672248450885736
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1500,0.013218495354620313,0.06981028129510708
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1512,0.035817696657139284,0.1355279906696259
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1524,0.02246963845215731,0.11141964594785929
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1536,0.014357885432306915,0.08001389924500307
RELAX_SHORT_OD,20260914,raw,9,terminal_H,1548,0.020231621204441122,0.09835825986705128
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1392,0.013128730313750104,0.050427411319863245
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1404,0.0046837495452683765,0.04176513505137833
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1416,0.00533719247628128,0.0348345591688948
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1428,0.0065367212093628045,0.044056651212993514
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1440,0.005216553557158571,0.036094117567503636
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1452,0.0056587745939182,0.047808436858946944
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1464,0.05800917039839319,0.17455853345428213
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1476,0.006857571858158175,0.05087687158052406
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1488,0.009773352976995463,0.039916503992952664
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1500,0.00814782650918984,0.048010537896735705
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1512,0.05620459752159147,0.1667847751754082
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1524,0.02565827762073851,0.09871352563598346
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1536,0.01568098638358455,0.08394235729777934
RELAX_SHORT_OD,20260914,raw,9,path_1_to_H,1548,0.026239438161097826,0.1140834108657704
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1392,0.01271677223695513,0.06602393314705378
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1404,0.0073305532534846335,0.06073641914334572
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1416,0.006260310081782551,0.05261490449235266
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1428,0.007763376322596864,0.061308936401460824
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1440,0.012222977913068781,0.07236147376912413
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1452,0.011724007564742213,0.08168458637220531
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1464,0.07479783331529956,0.21444602991168557
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1476,0.018472640317750984,0.08813583810131108
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1488,0.024047328849701465,0.08904155802468515
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1500,0.01710719745921448,0.08062971396138892
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1512,0.042314796978979,0.1484798037265004
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1524,0.04049868395480272,0.14851545195592653
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1536,0.014982258616307899,0.0855198760824913
RELAX_SHORT_OD,20260914,raw,12,terminal_H,1548,0.026594096450557582,0.11784368950609032
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1392,0.012731356718668244,0.053142339582781264
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1404,0.00594982839124683,0.04714789604960088
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1416,0.0052450395056762465,0.037692404928266664
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1428,0.006938828799784406,0.04821718674422961
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1440,0.006660808529204874,0.044155495281434975
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1452,0.007097949145468911,0.05571517570198039
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1464,0.062167115952464706,0.18414699235008755
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1476,0.009047515254661838,0.05850257201302928
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1488,0.01243540793337994,0.050318473978304336
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1500,0.010077921076319414,0.05537778686889479
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1512,0.05228945930552187,0.16176065261669548
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1524,0.02805913667835333,0.10834473430289522
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1536,0.018619878795573832,0.09165936244466966
RELAX_SHORT_OD,20260914,raw,12,path_1_to_H,1548,0.026090091168038225,0.11417691644323813
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1392,0.011552662594141058,0.04955038251392332
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1404,0.006380261710007842,0.042366671389000576
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1416,0.003418878967925449,0.03767328227901916
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1428,0.006913336191601127,0.04306247302241073
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1440,0.003443941635001593,0.036038140715470283
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1452,0.004007503800609885,0.04006489960942417
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1464,0.060861129918813144,0.18267842033846218
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1476,0.0036344207659565323,0.033236582044522615
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1488,0.010880145833228962,0.039318808343695395
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1500,0.008108900534234536,0.038152279749893665
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1512,0.05967053220856834,0.17590223188824233
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1524,0.01043672387998438,0.07207835281484717
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1536,0.016265714518291997,0.08844470662408804
DIRECT_SHORT_OD,20260913,raw,3,terminal_H,1548,0.020250374734669306,0.10340648486718154
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1392,0.012484874505941742,0.04772836231615105
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1404,0.0042339319829154,0.03500177852662146
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1416,0.003958291534819279,0.03513295377818092
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1428,0.005176438048333759,0.03522709540465395
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1440,0.004357913429282959,0.03456971025481559
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1452,0.004494436501910642,0.03693176339200528
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1464,0.060046220225355794,0.1798934494923257
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1476,0.003568826965192963,0.029272748581636487
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1488,0.009455696739559859,0.0362091641997474
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1500,0.0076748417117756505,0.03305394601348477
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1512,0.0447503041353903,0.13215969763883165
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1524,0.010544628690144022,0.06607698004647815
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1536,0.014952053254004418,0.083481272620918
DIRECT_SHORT_OD,20260913,raw,3,path_1_to_H,1548,0.039958331362328216,0.1364463723079693
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1392,0.011685331986171603,0.05384130210938482
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1404,0.003968052629371469,0.03793170673063617
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1416,0.004623854239869332,0.03931766903414179
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1428,0.006344946796180887,0.04246083346534182
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1440,0.004436347738425593,0.03698074862863657
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1452,0.004774468654899178,0.040467038034376776
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1464,0.05883160294691392,0.17683758643593386
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1476,0.006524675050983355,0.0426028923261699
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1488,0.00814918794259211,0.034436162030641836
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1500,0.0051507415320012516,0.035870612134193916
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1512,0.07035847653060619,0.19790856151878622
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1524,0.021275765063692165,0.08936495206742125
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1536,0.008535443345433566,0.05508324156494134
DIRECT_SHORT_OD,20260913,raw,6,terminal_H,1548,0.022716761967576177,0.10616553891720039
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1392,0.01283407345530354,0.05224621149199348
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1404,0.003998172705713243,0.03654232310934193
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1416,0.004044521876384417,0.037355243193424856
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1428,0.005685504203409843,0.03884119457766329
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1440,0.004284766229769817,0.035119498119734506
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1452,0.0044414654170438755,0.038611253164152995
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1464,0.06046232881177636,0.1811978109108256
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1476,0.005335138200166855,0.035649351398632546
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1488,0.00928824718521818,0.03680174075664995
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1500,0.006519827514000771,0.03351893645142395
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1512,0.05635308413895827,0.16286986838945075
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1524,0.029932811798908412,0.10016359465519076
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1536,0.01491156031885113,0.08164931418285987
DIRECT_SHORT_OD,20260913,raw,6,path_1_to_H,1548,0.030127619562754965,0.11918641022934356
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1392,0.013103055470984814,0.06525480834862471
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1404,0.0062414243148109115,0.0547707056601807
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1416,0.005743441378205168,0.04885853089984845
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1428,0.007820072916083168,0.05681863006352532
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1440,0.004995297771989094,0.05192591384275478
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1452,0.01209787492773517,0.07584928532437929
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1464,0.06935980754011938,0.20125776294915174
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1476,0.009833020830587914,0.0687497257730204
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1488,0.012173881684285412,0.06527610645333136
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1500,0.013051436292665008,0.06991207391595129
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1512,0.0351780194763088,0.13225099871294912
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1524,0.021484845909635703,0.10864006392446092
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1536,0.014164289056392887,0.0806674549864097
DIRECT_SHORT_OD,20260913,raw,9,terminal_H,1548,0.021062324121246062,0.10017262478560125
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1392,0.01275349439915059,0.05545565461642003
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1404,0.004476172351251889,0.04028422865121463
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1416,0.005206808935857937,0.041144417644063284
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1428,0.006525204047381534,0.043177404446154595
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1440,0.0047466075296384086,0.03905349281673247
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1452,0.005429248076361042,0.04480537947812329
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1464,0.061902998162984064,0.18396170017973879
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1476,0.006129579535585341,0.04333972433993224
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1488,0.009629982134547892,0.041373813115648285
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1500,0.007657481681096406,0.04161792325426829
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1512,0.054110502554844786,0.1610612432631979
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1524,0.02685413989317692,0.0996325245197666
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1536,0.015224898372952623,0.08290700181870665
DIRECT_SHORT_OD,20260913,raw,9,path_1_to_H,1548,0.025661842170697998,0.10994426559387868
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1392,0.011646967913412189,0.05981363308668899
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1404,0.007599363943983629,0.06757988141722639
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1416,0.005827592363502423,0.050184403343486006
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1428,0.008142466699778556,0.06536580274378966
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1440,0.010373511535119081,0.06016855672832621
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1452,0.012518932466836946,0.08860225854981267
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1464,0.06588182196221791,0.19722474826245823
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1476,0.02145452457324606,0.10475056747165085
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1488,0.0220675881356076,0.08322169534830291
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1500,0.017987085990392542,0.08941388728827322
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1512,0.04009786809839458,0.13966867089028132
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1524,0.03554505914450928,0.1415825549490877
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1536,0.01507878427842208,0.08304435435227457
DIRECT_SHORT_OD,20260913,raw,12,terminal_H,1548,0.030851599671573006,0.1282195497614289
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1392,0.012386070399730288,0.05692594829992837
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1404,0.00580322344902325,0.04728826042835091
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1416,0.005224264776647276,0.04325549980980048
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1428,0.007029492027319721,0.0485075205795257
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1440,0.006007749603610836,0.04475005367094127
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1452,0.0070045902193076074,0.054521892232636066
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1464,0.06398495659389757,0.18882186208281024
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1476,0.008894696476658854,0.05565590181004099
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1488,0.012002193906294551,0.05089957494725681
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1500,0.009815408673257562,0.05221197345858055
DIRECT_SHORT_OD,20260913,raw,12,path_1_to_H,1512,0.05021009644444404,0.15564948178157492
