stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
DEV_EVAL,DIRECT_SHORT_OD,20260914,12,AVAILABLE,path_1_to_H,raw,46200,0.13673120299928304,0.07886075305749873
DEV_EVAL,DIRECT_LONG_OD,20260913,3,AVAILABLE,terminal_H,raw,3850,0.11814379508056169,0.06341905838116518
DEV_EVAL,DIRECT_LONG_OD,20260913,3,AVAILABLE,path_1_to_H,raw,11550,0.12024841182553764,0.060830634189069116
DEV_EVAL,DIRECT_LONG_OD,20260913,6,AVAILABLE,terminal_H,raw,3850,0.11917240413259826,0.06481557137161069
DEV_EVAL,DIRECT_LONG_OD,20260913,6,AVAILABLE,path_1_to_H,raw,23100,0.1250434058411126,0.06478645971731074
DEV_EVAL,DIRECT_LONG_OD,20260913,9,AVAILABLE,terminal_H,raw,3850,0.11862217662736974,0.07069211528254764
DEV_EVAL,DIRECT_LONG_OD,20260913,9,AVAILABLE,path_1_to_H,raw,34650,0.12277351634871542,0.06589499466412026
DEV_EVAL,DIRECT_LONG_OD,20260913,12,AVAILABLE,terminal_H,raw,3850,0.12325277354148999,0.07578157279588275
DEV_EVAL,DIRECT_LONG_OD,20260913,12,AVAILABLE,path_1_to_H,raw,46200,0.12272008991371837,0.06795453571720886
DEV_EVAL,DIRECT_LONG_OD,20260914,3,AVAILABLE,terminal_H,raw,3850,0.11675938696969713,0.06367371898559118
DEV_EVAL,DIRECT_LONG_OD,20260914,3,AVAILABLE,path_1_to_H,raw,11550,0.11798543738477402,0.060903269093254636
DEV_EVAL,DIRECT_LONG_OD,20260914,6,AVAILABLE,terminal_H,raw,3850,0.1214337983522381,0.06784544409728759
DEV_EVAL,DIRECT_LONG_OD,20260914,6,AVAILABLE,path_1_to_H,raw,23100,0.12472376720899978,0.06594518771293759
DEV_EVAL,DIRECT_LONG_OD,20260914,9,AVAILABLE,terminal_H,raw,3850,0.11799125027550846,0.07110720536894394
DEV_EVAL,DIRECT_LONG_OD,20260914,9,AVAILABLE,path_1_to_H,raw,34650,0.12263765406107581,0.06697837834180038
DEV_EVAL,DIRECT_LONG_OD,20260914,12,AVAILABLE,terminal_H,raw,3850,0.1203787477581607,0.07364288221369648
DEV_EVAL,DIRECT_LONG_OD,20260914,12,AVAILABLE,path_1_to_H,raw,46200,0.1222939760782306,0.06854179473908398
DEV_EVAL,RIDGE_SHORT_OD,deterministic,3,AVAILABLE,terminal_H,raw,3850,0.12132177619914317,0.07256961535182926
DEV_EVAL,RIDGE_SHORT_OD,deterministic,3,AVAILABLE,path_1_to_H,raw,11550,0.12197233720362656,0.06730173179150718
DEV_EVAL,RIDGE_SHORT_OD,deterministic,6,AVAILABLE,terminal_H,raw,3850,0.12763853074908654,0.08157940282862278
DEV_EVAL,RIDGE_SHORT_OD,deterministic,6,AVAILABLE,path_1_to_H,raw,23100,0.1289990066004327,0.07535513834758438
DEV_EVAL,RIDGE_SHORT_OD,deterministic,9,AVAILABLE,terminal_H,raw,3850,0.13119914867735577,0.09470397991494683
DEV_EVAL,RIDGE_SHORT_OD,deterministic,9,AVAILABLE,path_1_to_H,raw,34650,0.12952917962008717,0.08050587334320647
DEV_EVAL,RIDGE_SHORT_OD,deterministic,12,AVAILABLE,terminal_H,raw,3850,0.1467445035632589,0.10616658993939136
DEV_EVAL,RIDGE_SHORT_OD,deterministic,12,AVAILABLE,path_1_to_H,raw,46200,0.13385631920841534,0.08670082323549864
DEV_EVAL,RIDGE_SHORT_OD,deterministic,3,AVAILABLE,terminal_H,clip_0_1,3850,0.12132177619914317,0.07256961535182926
DEV_EVAL,RIDGE_SHORT_OD,deterministic,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.12197233720362656,0.06730173179150718
DEV_EVAL,RIDGE_SHORT_OD,deterministic,6,AVAILABLE,terminal_H,clip_0_1,3850,0.12763853074908654,0.08157940282862278
DEV_EVAL,RIDGE_SHORT_OD,deterministic,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.1289990066004327,0.07535513834758438
DEV_EVAL,RIDGE_SHORT_OD,deterministic,9,AVAILABLE,terminal_H,clip_0_1,3850,0.13119914867735577,0.09470397991494683
DEV_EVAL,RIDGE_SHORT_OD,deterministic,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.12952917962008717,0.08050587334320647
DEV_EVAL,RIDGE_SHORT_OD,deterministic,12,AVAILABLE,terminal_H,clip_0_1,3850,0.1467445035632589,0.10616658993939136
DEV_EVAL,RIDGE_SHORT_OD,deterministic,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.13385631920841534,0.08670082323549864
DEV_EVAL,RIDGE_LONG_OD,deterministic,3,AVAILABLE,terminal_H,raw,3850,0.10887039335131089,0.06275004621150433
DEV_EVAL,RIDGE_LONG_OD,deterministic,3,AVAILABLE,path_1_to_H,raw,11550,0.10844216983936744,0.058215197733632706
DEV_EVAL,RIDGE_LONG_OD,deterministic,6,AVAILABLE,terminal_H,raw,3850,0.11250546994246287,0.0665814280472109
DEV_EVAL,RIDGE_LONG_OD,deterministic,6,AVAILABLE,path_1_to_H,raw,23100,0.11573379773837021,0.0641401073633475
DEV_EVAL,RIDGE_LONG_OD,deterministic,9,AVAILABLE,terminal_H,raw,3850,0.10869267033876627,0.07002267576815444
DEV_EVAL,RIDGE_LONG_OD,deterministic,9,AVAILABLE,path_1_to_H,raw,34650,0.11380050957884068,0.0655027878658581
DEV_EVAL,RIDGE_LONG_OD,deterministic,12,AVAILABLE,terminal_H,raw,3850,0.11451864758001216,0.07462423058099567
DEV_EVAL,RIDGE_LONG_OD,deterministic,12,AVAILABLE,path_1_to_H,raw,46200,0.1137195144299465,0.06743035463423697
DEV_EVAL,RIDGE_LONG_OD,deterministic,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10886780811190436,0.06273469880252884
DEV_EVAL,RIDGE_LONG_OD,deterministic,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10843753341885691,0.05819006858839025
DEV_EVAL,RIDGE_LONG_OD,deterministic,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11250526267504261,0.06657595630038025
DEV_EVAL,RIDGE_LONG_OD,deterministic,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11573146002772243,0.06412423873220525
DEV_EVAL,RIDGE_LONG_OD,deterministic,9,AVAILABLE,terminal_H,clip_0_1,3850,0.10869232862842484,0.07001665524068995
DEV_EVAL,RIDGE_LONG_OD,deterministic,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11379886871626999,0.06549087750715707
DEV_EVAL,RIDGE_LONG_OD,deterministic,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11451219890044605,0.0746072320687806
DEV_EVAL,RIDGE_LONG_OD,deterministic,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11371613644994719,0.06741728765730044
DEV_EVAL,last,deterministic,3,AVAILABLE,terminal_H,raw,3850,0.12854955670584065,0.06557978055379414
DEV_EVAL,last,deterministic,3,AVAILABLE,path_1_to_H,raw,11550,0.12794006391172752,0.061022862529470805
DEV_EVAL,last,deterministic,6,AVAILABLE,terminal_H,raw,3850,0.13337653844161032,0.06736073351961065
DEV_EVAL,last,deterministic,6,AVAILABLE,path_1_to_H,raw,23100,0.1348419431341674,0.06633842426952927
DEV_EVAL,last,deterministic,9,AVAILABLE,terminal_H,raw,3850,0.13970691504386754,0.08130751389840787
DEV_EVAL,last,deterministic,9,AVAILABLE,path_1_to_H,raw,34650,0.13541665497493663,0.06930371304078922
DEV_EVAL,last,deterministic,12,AVAILABLE,terminal_H,raw,3850,0.16520356837003147,0.10101268601640091
DEV_EVAL,last,deterministic,12,AVAILABLE,path_1_to_H,raw,46200,0.14316792851264248,0.07680872755989965
DEV_EVAL,day,deterministic,3,AVAILABLE,terminal_H,raw,3850,0.14022954598696333,0.08129751595874112
DEV_EVAL,day,deterministic,3,AVAILABLE,path_1_to_H,raw,11550,0.146220815493234,0.08455230610372572
DEV_EVAL,day,deterministic,6,AVAILABLE,terminal_H,raw,3850,0.14962923337144735,0.0862100746148786
DEV_EVAL,day,deterministic,6,AVAILABLE,path_1_to_H,raw,23100,0.15557331793040416,0.08891241706383628
DEV_EVAL,day,deterministic,9,AVAILABLE,terminal_H,raw,3850,0.14334829389481335,0.08567054133910637
DEV_EVAL,day,deterministic,9,AVAILABLE,path_1_to_H,raw,34650,0.15229657458068951,0.08743454656828448
DEV_EVAL,day,deterministic,12,AVAILABLE,terminal_H,raw,3850,0.15008913138463734,0.08806670713782698
DEV_EVAL,day,deterministic,12,AVAILABLE,path_1_to_H,raw,46200,0.15209194689926875,0.08768671752493909
DEV_EVAL,week,deterministic,3,AVAILABLE,terminal_H,raw,3850,0.16766276396149365,0.11362141205844555
DEV_EVAL,week,deterministic,3,AVAILABLE,path_1_to_H,raw,11550,0.17470008176805008,0.11887468411147724
DEV_EVAL,week,deterministic,6,AVAILABLE,terminal_H,raw,3850,0.18975207749524775,0.12611733923895985
DEV_EVAL,week,deterministic,6,AVAILABLE,path_1_to_H,raw,23100,0.1760551500848951,0.11904772553790474
DEV_EVAL,week,deterministic,9,AVAILABLE,terminal_H,raw,3850,0.15978524001669125,0.11034107484866854
DEV_EVAL,week,deterministic,9,AVAILABLE,path_1_to_H,raw,34650,0.17151797997124577,0.11591746079121296
DEV_EVAL,week,deterministic,12,AVAILABLE,terminal_H,raw,3850,0.17130373475816976,0.11499259823788102
DEV_EVAL,week,deterministic,12,AVAILABLE,path_1_to_H,raw,46200,0.17149941005330718,0.11588237557836377
DEV_EVAL,native_raw,cached,3,AVAILABLE,terminal_H,raw,3850,0.10810513789861254,0.0541634501208582
DEV_EVAL,native_raw,cached,3,AVAILABLE,path_1_to_H,raw,11550,0.10785652026129472,0.05142333254606192
DEV_EVAL,native_clip,cached,3,AVAILABLE,terminal_H,clip_0_1,3850,0.10809850828918682,0.054069191283582674
DEV_EVAL,native_clip,cached,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.10784551376242232,0.05132710722814822
DEV_EVAL,native_raw,cached,12,AVAILABLE,terminal_H,raw,3850,0.11527541180984963,0.06651178743025482
DEV_EVAL,native_raw,cached,12,AVAILABLE,path_1_to_H,raw,46200,0.11394747712176027,0.05928244603855079
DEV_EVAL,native_clip,cached,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11527517909786224,0.06650954440317733
DEV_EVAL,native_clip,cached,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11394193518666669,0.05922485594192819
DEV_EVAL,native_raw,cached,6,NOT_AVAILABLE,terminal_H,raw,0,,
DEV_EVAL,native_raw,cached,6,NOT_AVAILABLE,path_1_to_H,raw,0,,
DEV_EVAL,native_raw,cached,9,NOT_AVAILABLE,terminal_H,raw,0,,
DEV_EVAL,native_raw,cached,9,NOT_AVAILABLE,path_1_to_H,raw,0,,
DEV_EVAL,native_clip,cached,6,NOT_AVAILABLE,terminal_H,clip_0_1,0,,
DEV_EVAL,native_clip,cached,6,NOT_AVAILABLE,path_1_to_H,clip_0_1,0,,
DEV_EVAL,native_clip,cached,9,NOT_AVAILABLE,terminal_H,clip_0_1,0,,
DEV_EVAL,native_clip,cached,9,NOT_AVAILABLE,path_1_to_H,clip_0_1,0,,
