phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,24,3,constant,logistic,145,168,2,0,0.05100759306828218,0.05100759306828218,0.051007593068262205,0.05100759306830218,0.05100759306828223,0.05100759306828223,0.051007593067963805,0.05100759306860066,FLOAT_OUTWARD,7.042977312465837e-15,0.0,0.0,0.0,-0.05100759306828218,0.05100759306828218,0,0,0,0,1.920000067912042e-05,1.340000017080456e-05,ANALYTIC,0.00011049999739043415,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,24,3,constant,hist_gradient_boosting,145,168,2,0,-0.04603233895129724,-0.04603233895129724,-0.04603233895131724,-0.046032338951277244,-0.04603233895129719,-0.04603233895129719,-0.04603233895161562,-0.04603233895097877,FLOAT_OUTWARD,7.042977312465837e-15,0.0,0.0,0.0,0.04603233895129724,-0.04603233895129724,0,0,0,0,1.920000067912042e-05,1.2100004823878407e-05,ANALYTIC,8.739999611862004e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,2,0,-0.09703993201957944,-0.09703993201957944,-0.09703993201959944,-0.09703993201955945,-0.09703993201957925,-0.09703993201957925,-0.09703993201989768,-0.09703993201926082,FLOAT_OUTWARD,2.8171909249863347e-14,0.0,0.0,0.0,0.09703993201957944,-0.09703993201957944,0,0,0,0,1.920000067912042e-05,1.1600001016631722e-05,ANALYTIC,8.099999104160815e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7914,2014-01-24 18:00:00,2014Q1,beijing_2014-01-24T18:00:00,24,3,constant,logistic,145,168,6,23,-0.00017103771824550248,0.09004796868227259,-0.000171037718265478,0.09004796868229259,-0.00017103771824544123,0.09004796868227256,-0.00017103771856386918,0.09004796868259099,FLOAT_OUTWARD,8.882326298087495e-15,4.0245584642661925e-15,0.0902190064005181,0.09021900640051807,0.00017103771824550248,0.09004796868227259,0,462,45,226,0.0005075999943073839,2.4199995095841587e-05,ANALYTIC,0.00011560000712051988,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7914,2014-01-24 18:00:00,2014Q1,beijing_2014-01-24T18:00:00,24,3,constant,hist_gradient_boosting,145,168,6,23,0.01767882513055663,0.08160523645431136,0.02066356981231488,0.07840274681515862,0.020663569812334914,0.07840274681513856,0.020663569812016485,0.07840274681545699,FLOAT_OUTWARD,0.4327879788578512,0.4643609976800561,0.06392641132375473,0.06392641132375472,-0.01767882513055663,0.08160523645431136,1,462,45,226,0.0005075999943073839,0.005079099995782599,OPTIMAL_DUAL_OUTWARD,9.519999730400741e-05,B,B,B,False,False,False,False,INDEPENDENT_ALREADY_DIRECTED,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7914,2014-01-24 18:00:00,2014Q1,beijing_2014-01-24T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,6,23,-0.012395491536579047,0.021802622157419942,-0.011645221867153988,0.02105235248799489,-0.01164522186713399,0.021052352487974886,-0.011645221867452418,0.021052352488293315,FLOAT_OUTWARD,0.10878910206953316,0.10878910206953316,0.034198113693998985,0.03419811369399898,0.012395491536579047,0.021802622157419942,1,462,45,226,0.0005075999943073839,0.0045627000072272494,OPTIMAL_DUAL_OUTWARD,0.00010869999823626131,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8082,2014-01-31 18:00:00,2014Q1,beijing_2014-01-31T18:00:00,24,3,constant,logistic,145,168,0,0,0.07987616179801596,0.07987616179801596,0.07987616179799598,0.07987616179803596,0.0798761617980159,0.0798761617980159,0.07987616179769748,0.07987616179833433,FLOAT_OUTWARD,0.0,8.049116928532385e-15,0.0,0.0,-0.07987616179801596,0.07987616179801596,0,0,0,0,2.3600005079060793e-05,1.4300007023848593e-05,ANALYTIC,0.00014930000179447234,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8082,2014-01-31 18:00:00,2014Q1,beijing_2014-01-31T18:00:00,24,3,constant,hist_gradient_boosting,145,168,0,0,0.08350317540840055,0.08350317540840055,0.08350317540838055,0.08350317540842055,0.08350317540840052,0.08350317540840052,0.0835031754080821,0.08350317540871895,FLOAT_OUTWARD,0.0,4.0245584642661925e-15,0.0,0.0,-0.08350317540840055,0.08350317540840055,0,0,0,0,2.3600005079060793e-05,1.2600008631125093e-05,ANALYTIC,9.40000027185306e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8082,2014-01-31 18:00:00,2014Q1,beijing_2014-01-31T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,0,0,0.003627013610384589,0.003627013610384589,0.003627013610364589,0.003627013610404589,0.003627013610384589,0.003627013610384589,0.003627013610066161,0.003627013610703017,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.003627013610384589,0.003627013610384589,0,0,0,0,2.3600005079060793e-05,1.1800002539530396e-05,ANALYTIC,8.489999163430184e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8250,2014-02-07 18:00:00,2014Q1,beijing_2014-02-07T18:00:00,24,3,constant,logistic,145,168,3,0,0.09622477769509417,0.09622477769509417,0.09622477769507419,0.09622477769511417,0.09622477769509422,0.09622477769509422,0.09622477769477579,0.09622477769541264,FLOAT_OUTWARD,6.036837696399289e-15,0.0,0.0,0.0,-0.09622477769509417,0.09622477769509417,0,0,0,0,1.9699989934451878e-05,1.4000004739500582e-05,ANALYTIC,0.00011550000635907054,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8250,2014-02-07 18:00:00,2014Q1,beijing_2014-02-07T18:00:00,24,3,constant,hist_gradient_boosting,145,168,3,0,0.1027493754024653,0.1027493754024653,0.1027493754024453,0.10274937540248529,0.10274937540246529,0.10274937540246529,0.10274937540214686,0.10274937540278371,FLOAT_OUTWARD,0.0,2.0122792321330962e-15,0.0,0.0,-0.1027493754024653,0.1027493754024653,0,0,0,0,1.9699989934451878e-05,1.2600008631125093e-05,ANALYTIC,9.100000897888094e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8250,2014-02-07 18:00:00,2014Q1,beijing_2014-02-07T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,3,0,0.0065245977073711105,0.0065245977073711105,0.006524597707351111,0.006524597707391097,0.0065245977073711105,0.0065245977073711105,0.006524597707052683,0.006524597707689538,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.0065245977073711105,0.0065245977073711105,0,0,0,0,1.9699989934451878e-05,1.1999989510513842e-05,ANALYTIC,8.499999239575118e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8418,2014-02-14 18:00:00,2014Q1,beijing_2014-02-14T18:00:00,24,3,constant,logistic,145,168,1,0,-0.04928995078247169,-0.04928995078247169,-0.049289950782491675,-0.04928995078245169,-0.04928995078247169,-0.04928995078247169,-0.049289950782790116,-0.049289950782153265,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.04928995078247169,-0.04928995078247169,0,0,0,0,1.889999839477241e-05,1.7400001524947584e-05,ANALYTIC,0.00010900000052060932,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8418,2014-02-14 18:00:00,2014Q1,beijing_2014-02-14T18:00:00,24,3,constant,hist_gradient_boosting,145,168,1,0,-0.15527414219448435,-0.15527414219448435,-0.15527414219450436,-0.1552741421944644,-0.15527414219448446,-0.15527414219448446,-0.1552741421948029,-0.15527414219416602,FLOAT_OUTWARD,0.0,1.609823385706477e-14,0.0,0.0,0.15527414219448435,-0.15527414219448435,0,0,0,0,1.889999839477241e-05,2.9400005587376654e-05,ANALYTIC,9.779998799785972e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8418,2014-02-14 18:00:00,2014Q1,beijing_2014-02-14T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,1,0,-0.10598419141201276,-0.10598419141201276,-0.1059841914120327,-0.10598419141199276,-0.10598419141201271,-0.10598419141201271,-0.10598419141233113,-0.10598419141169428,FLOAT_OUTWARD,8.049116928532385e-15,0.0,0.0,0.0,0.10598419141201276,-0.10598419141201276,0,0,0,0,1.889999839477241e-05,1.340000017080456e-05,ANALYTIC,0.00010979999206028879,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8586,2014-02-21 18:00:00,2014Q1,beijing_2014-02-21T18:00:00,24,3,constant,logistic,145,168,17,0,0.12081030916190064,0.12081030916190064,0.12081030916188064,0.12081030916192055,0.12081030916190033,0.12081030916190033,0.1208103091615819,0.12081030916221876,FLOAT_OUTWARD,0.0,4.427014310692812e-14,0.0,0.0,-0.12081030916190064,0.12081030916190064,0,0,0,0,2.0099992980249226e-05,1.3900003978051245e-05,ANALYTIC,0.00011760000779759139,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8586,2014-02-21 18:00:00,2014Q1,beijing_2014-02-21T18:00:00,24,3,constant,hist_gradient_boosting,145,168,17,0,0.09795214337582145,0.09795214337582145,0.09795214337580145,0.09795214337584142,0.09795214337582135,0.09795214337582135,0.09795214337550293,0.09795214337613978,FLOAT_OUTWARD,0.0,1.4085954624931674e-14,0.0,0.0,-0.09795214337582145,0.09795214337582145,0,0,0,0,2.0099992980249226e-05,1.3499986380338669e-05,ANALYTIC,9.560000034980476e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,8586,2014-02-21 18:00:00,2014Q1,beijing_2014-02-21T18:00:00,24,3,logistic,hist_gradient_boosting,145,168,17,0,-0.02285816578607916,-0.02285816578607916,-0.02285816578609914,-0.02285816578605916,-0.022858165786079108,-0.022858165786079108,-0.022858165786397537,-0.02285816578576068,FLOAT_OUTWARD,7.546047120499111e-15,0.0,0.0,0.0,0.02285816578607916,-0.02285816578607916,0,0,0,0,2.0099992980249226e-05,1.2400007108226418e-05,ANALYTIC,8.739999611862004e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6570,2013-11-29 18:00:00,2013Q4,beijing_2013-11-29T18:00:00,72,3,constant,logistic,97,168,0,0,0.002489176233038268,0.002489176233038268,0.0024891762330182714,0.002489176233058268,0.0024891762330382958,0.0024891762330382958,0.0024891762327198677,0.0024891762333567238,FLOAT_OUTWARD,2.6922908347160046e-15,0.0,0.0,0.0,-0.002489176233038268,0.002489176233038268,0,0,0,0,2.4900000425986946e-05,1.3999990187585354e-05,ANALYTIC,0.00014659999578725547,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6570,2013-11-29 18:00:00,2013Q4,beijing_2013-11-29T18:00:00,72,3,constant,hist_gradient_boosting,97,168,0,0,-0.0802609724890161,-0.0802609724890161,-0.08026097248903609,-0.08026097248899611,-0.08026097248901612,-0.08026097248901612,-0.08026097248933454,-0.0802609724886977,FLOAT_OUTWARD,0.0,1.3461454173580023e-15,0.0,0.0,0.0802609724890161,-0.0802609724890161,0,0,0,0,2.4900000425986946e-05,1.200000406242907e-05,ANALYTIC,0.0001109000004362315,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6570,2013-11-29 18:00:00,2013Q4,beijing_2013-11-29T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,0,0,-0.08275014872205434,-0.08275014872205434,-0.08275014872207434,-0.08275014872203436,-0.08275014872205438,-0.08275014872205438,-0.08275014872237281,-0.08275014872173596,FLOAT_OUTWARD,0.0,4.038436252074007e-15,0.0,0.0,0.08275014872205434,-0.08275014872205434,0,0,0,0,2.4900000425986946e-05,1.1900003300979733e-05,ANALYTIC,0.0001002000062726438,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6738,2013-12-06 18:00:00,2013Q4,beijing_2013-12-06T18:00:00,72,3,constant,logistic,97,168,0,0,0.08308157403232358,0.08308157403232358,0.08308157403230358,0.08308157403234356,0.08308157403232358,0.08308157403232358,0.08308157403200515,0.083081574032642,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.08308157403232358,0.08308157403232358,0,0,0,0,2.0100007532164454e-05,4.539999645203352e-05,ANALYTIC,0.00013059999037068337,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6738,2013-12-06 18:00:00,2013Q4,beijing_2013-12-06T18:00:00,72,3,constant,hist_gradient_boosting,97,168,0,0,0.0014116324046965145,0.0014116324046965145,0.0014116324046765144,0.0014116324047165135,0.0014116324046964963,0.0014116324046964963,0.0014116324043780683,0.0014116324050149243,FLOAT_OUTWARD,0.0,1.766815860282378e-15,0.0,0.0,-0.0014116324046965145,0.0014116324046965145,0,0,0,0,2.0100007532164454e-05,1.3900003978051245e-05,ANALYTIC,0.00013190000026952475,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6738,2013-12-06 18:00:00,2013Q4,beijing_2013-12-06T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,0,0,-0.08166994162762707,-0.08166994162762707,-0.08166994162764707,-0.08166994162760707,-0.08166994162762707,-0.08166994162762707,-0.0816699416279455,-0.08166994162730865,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.08166994162762707,-0.08166994162762707,0,0,0,0,2.0100007532164454e-05,1.2300006346777081e-05,ANALYTIC,0.00011149999045301229,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6906,2013-12-13 18:00:00,2013Q4,beijing_2013-12-13T18:00:00,72,3,constant,logistic,97,168,1,0,0.0028632496019597563,0.0028632496019597563,0.0028632496019397563,0.0028632496019797187,0.0028632496019597017,0.0028632496019597017,0.0028632496016412737,0.0028632496022781297,FLOAT_OUTWARD,0.0,5.300447580847134e-15,0.0,0.0,-0.0028632496019597563,0.0028632496019597563,0,0,0,0,2.059999678749591e-05,1.2999997125007212e-05,ANALYTIC,0.00012830000196117908,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6906,2013-12-13 18:00:00,2013Q4,beijing_2013-12-13T18:00:00,72,3,constant,hist_gradient_boosting,97,168,1,0,0.0008676510440100169,0.0008676510440100169,0.0008676510439900227,0.0008676510440300168,0.0008676510440100444,0.0008676510440100444,0.0008676510436916165,0.0008676510443284723,FLOAT_OUTWARD,2.671257312569786e-15,0.0,0.0,0.0,-0.0008676510440100169,0.0008676510440100169,0,0,0,0,2.059999678749591e-05,1.2199991033412516e-05,ANALYTIC,0.00011510000331327319,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,6906,2013-12-13 18:00:00,2013Q4,beijing_2013-12-13T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,1,0,-0.0019955985579496985,-0.0019955985579496985,-0.001995598557969696,-0.0019955985579296984,-0.0019955985579496937,-0.0019955985579496937,-0.0019955985582681217,-0.0019955985576312657,FLOAT_OUTWARD,4.627374872168133e-16,0.0,0.0,0.0,0.0019955985579496985,-0.0019955985579496985,0,0,0,0,2.059999678749591e-05,1.1299998732283711e-05,ANALYTIC,9.73999995039776e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7074,2013-12-20 18:00:00,2013Q4,beijing_2013-12-20T18:00:00,72,3,constant,logistic,97,168,0,0,0.003558803027382748,0.003558803027382748,0.003558803027362748,0.0035588030274027356,0.003558803027382748,0.003558803027382748,0.00355880302706432,0.003558803027701176,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.003558803027382748,0.003558803027382748,0,0,0,0,2.9600007110275328e-05,1.340000017080456e-05,ANALYTIC,0.00012879999121651053,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7074,2013-12-20 18:00:00,2013Q4,beijing_2013-12-20T18:00:00,72,3,constant,hist_gradient_boosting,97,168,0,0,0.0035647441707362328,0.0035647441707362328,0.0035647441707162327,0.003564744170756233,0.0035647441707361777,0.0035647441707361777,0.0035647441704177497,0.0035647441710546057,FLOAT_OUTWARD,0.0,5.342514625139572e-15,0.0,0.0,-0.0035647441707362328,0.0035647441707362328,0,0,0,0,2.9600007110275328e-05,1.2100004823878407e-05,ANALYTIC,0.00010340000153519213,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7074,2013-12-20 18:00:00,2013Q4,beijing_2013-12-20T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,0,0,5.9411433534970286e-06,5.9411433534970286e-06,5.941143333497029e-06,5.941143373497028e-06,5.9411433534970286e-06,5.9411433534970286e-06,5.94114303506908e-06,5.941143671924977e-06,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-5.9411433534970286e-06,5.9411433534970286e-06,0,0,0,0,2.9600007110275328e-05,1.2100004823878407e-05,ANALYTIC,0.0001863000070443377,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7242,2013-12-27 18:00:00,2013Q4,beijing_2013-12-27T18:00:00,72,3,constant,logistic,97,168,0,0,0.0015889360203398583,0.0015889360203398583,0.0015889360203198582,0.0015889360203598549,0.0015889360203398583,0.0015889360203398583,0.0015889360200214303,0.0015889360206582863,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.0015889360203398583,0.0015889360203398583,0,0,0,0,2.0500010577961802e-05,1.3499986380338669e-05,ANALYTIC,0.00013469999248627573,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7242,2013-12-27 18:00:00,2013Q4,beijing_2013-12-27T18:00:00,72,3,constant,hist_gradient_boosting,97,168,0,0,-0.01085888456235577,-0.01085888456235577,-0.01085888456237577,-0.010858884562335771,-0.010858884562355769,-0.010858884562355769,-0.010858884562674196,-0.010858884562037341,FLOAT_OUTWARD,1.682681771697503e-16,0.0,0.0,0.0,0.01085888456235577,-0.01085888456235577,0,0,0,0,2.0500010577961802e-05,1.1800002539530396e-05,ANALYTIC,0.00010239999392069876,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7242,2013-12-27 18:00:00,2013Q4,beijing_2013-12-27T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,0,0,-0.012447820582695633,-0.012447820582695633,-0.012447820582715624,-0.012447820582675634,-0.012447820582695616,-0.012447820582695616,-0.012447820583014043,-0.012447820582377188,FLOAT_OUTWARD,1.6826817716975029e-15,0.0,0.0,0.0,0.012447820582695633,-0.012447820582695633,0,0,0,0,2.0500010577961802e-05,1.239999255631119e-05,ANALYTIC,0.00012159999459981918,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7410,2014-01-03 18:00:00,2014Q1,beijing_2014-01-03T18:00:00,72,3,constant,logistic,97,168,0,0,0.02235343410455226,0.02235343410455226,0.022353434104532267,0.022353434104572262,0.022353434104552268,0.022353434104552268,0.02235343410423384,0.022353434104870697,FLOAT_OUTWARD,6.730727086790012e-16,0.0,0.0,0.0,-0.02235343410455226,0.02235343410455226,0,0,0,0,2.099999983329326e-05,1.340000017080456e-05,ANALYTIC,0.0001286000042455271,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7410,2014-01-03 18:00:00,2014Q1,beijing_2014-01-03T18:00:00,72,3,constant,hist_gradient_boosting,97,168,0,0,0.027946228060714944,0.027946228060714944,0.027946228060694942,0.027946228060734945,0.02794622806071494,0.02794622806071494,0.02794622806039651,0.02794622806103337,FLOAT_OUTWARD,0.0,3.365363543395006e-16,0.0,0.0,-0.027946228060714944,0.027946228060714944,0,0,0,0,2.099999983329326e-05,1.2199991033412516e-05,ANALYTIC,0.0001049999991664663,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7410,2014-01-03 18:00:00,2014Q1,beijing_2014-01-03T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,0,0,0.0055927939561626755,0.0055927939561626755,0.005592793956142676,0.005592793956182675,0.005592793956162666,0.005592793956162666,0.005592793955844238,0.0055927939564810935,FLOAT_OUTWARD,0.0,9.254749744336266e-16,0.0,0.0,-0.0055927939561626755,0.0055927939561626755,0,0,0,0,2.099999983329326e-05,0.00014429999282583594,ANALYTIC,0.00012929999502375722,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7578,2014-01-10 18:00:00,2014Q1,beijing_2014-01-10T18:00:00,72,3,constant,logistic,97,168,2,0,0.0034131574704279553,0.0034131574704279553,0.00341315747040796,0.0034131574704479553,0.003413157470427974,0.003413157470427974,0.003413157470109546,0.003413157470746402,FLOAT_OUTWARD,1.8088829045748156e-15,0.0,0.0,0.0,-0.0034131574704279553,0.0034131574704279553,0,0,0,0,2.130000211764127e-05,1.3599987141788006e-05,ANALYTIC,0.0001419000036548823,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7578,2014-01-10 18:00:00,2014Q1,beijing_2014-01-10T18:00:00,72,3,constant,hist_gradient_boosting,97,168,2,0,0.0034222694201727737,0.0034222694201727737,0.0034222694201527966,0.0034222694201927737,0.00342226942017281,0.00342226942017281,0.003422269419854382,0.003422269420491238,FLOAT_OUTWARD,3.533631720564756e-15,0.0,0.0,0.0,-0.0034222694201727737,0.0034222694201727737,0,0,0,0,2.130000211764127e-05,1.340000017080456e-05,ANALYTIC,0.0002629999944474548,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7578,2014-01-10 18:00:00,2014Q1,beijing_2014-01-10T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,2,0,9.111949744836405e-06,9.111949744836405e-06,9.111949724836406e-06,9.111949764836405e-06,9.111949744836405e-06,9.111949744836405e-06,9.111949426408457e-06,9.111950063264354e-06,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-9.111949744836405e-06,9.111949744836405e-06,0,0,0,0,2.130000211764127e-05,1.440000778529793e-05,ANALYTIC,0.00036809999437537044,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,72,3,constant,logistic,97,168,2,0,-0.012009856167096959,-0.012009856167096959,-0.012009856167116958,-0.012009856167076963,-0.012009856167096985,-0.012009856167096985,-0.012009856167415412,-0.012009856166778557,FLOAT_OUTWARD,0.0,2.5240226575462543e-15,0.0,0.0,0.012009856167096959,-0.012009856167096959,0,0,0,0,1.999999221879989e-05,1.3100012438371778e-05,ANALYTIC,0.00012530000822152942,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,72,3,constant,hist_gradient_boosting,97,168,2,0,-0.12231895522534092,-0.12231895522534092,-0.12231895522536089,-0.12231895522532092,-0.12231895522534095,-0.12231895522534095,-0.12231895522565937,-0.12231895522502252,FLOAT_OUTWARD,0.0,2.6922908347160046e-15,0.0,0.0,0.12231895522534092,-0.12231895522534092,0,0,0,0,1.999999221879989e-05,1.170000177808106e-05,ANALYTIC,0.00010060000931844115,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7746,2014-01-17 18:00:00,2014Q1,beijing_2014-01-17T18:00:00,72,3,logistic,hist_gradient_boosting,97,168,2,0,-0.11030909905824395,-0.11030909905824395,-0.11030909905826394,-0.11030909905822396,-0.11030909905824395,-0.11030909905824395,-0.11030909905856237,-0.11030909905792552,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.11030909905824395,-0.11030909905824395,0,0,0,0,1.999999221879989e-05,1.1199997970834374e-05,ANALYTIC,9.410000347997993e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7914,2014-01-24 18:00:00,2014Q1,beijing_2014-01-24T18:00:00,72,3,constant,logistic,97,168,6,0,-0.002298130360314539,-0.002298130360314539,-0.002298130360334539,-0.002298130360294539,-0.002298130360314523,-0.002298130360314523,-0.002298130360632951,-0.002298130359996095,FLOAT_OUTWARD,1.5564806388201902e-15,0.0,0.0,0.0,0.002298130360314539,-0.002298130360314539,0,0,0,0,2.1900006686337292e-05,1.3600001693703234e-05,ANALYTIC,0.00013420000323094428,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP0,beijing,Dongsi,fixed_panel,natural,7914,2014-01-24 18:00:00,2014Q1,beijing_2014-01-24T18:00:00,72,3,constant,hist_gradient_boosting,97,168,6,0,-0.021304753424176693,-0.021304753424176693,-0.021304753424196694,-0.02130475342415669,-0.02130475342417673,-0.02130475342417673,-0.02130475342449516,-0.021304753423858302,FLOAT_OUTWARD,0.0,3.701899897734506e-15,0.0,0.0,0.021304753424176693,-0.021304753424176693,0,0,0,0,2.1900006686337292e-05,1.2200005585327744e-05,ANALYTIC,0.00010930000280495733,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
