phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP1,beijing,Guanyuan,annual,natural,8760,2014-03-01 00:00:00,2014Q1,beijing_2014-03-01T00:00:00,72,3,logistic,hist_gradient_boosting,8689,8760,184,291,-0.0024774330128597,0.0001948225527136,-0.0019113125803999,-0.0001320166117978,-0.0019113125803799,-0.0002628214656974,-0.0019113125959608,-0.0002628214501165,FLOAT_OUTWARD,4.919020437816519,3.976468875973772,0.0026722555655733,0.0026722555655733,0.0024774330128597,0.0001948225527136,6,10622,581,2262,0.0045228000089991,0.0294140000041807,OPTIMAL_DUAL_OUTWARD,0.0033605000062379,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP1,beijing,Guanyuan,origin_week,natural,10104,2014-04-26 00:00:00,2014Q2,beijing_2014-04-26T00:00:00,72,3,constant,hist_gradient_boosting,168,239,8,29,-0.0009273623523473,0.0129709172657233,0.0010591441365224,0.0109844107768535,0.0010591441365424,0.0109844107768335,0.0010591441360978,0.010984410777278,FLOAT_OUTWARD,0.3337330901334807,0.3337330901334868,0.0138982796180706,0.0138982796180706,0.0009273623523473,0.0129709172657233,1,812,57,198,0.0005235999997239,0.0047082000091904,OPTIMAL_DUAL_OUTWARD,0.0001660999987507,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP1,beijing,Guanyuan,origin_week,natural,11784,2014-07-05 00:00:00,2014Q3,beijing_2014-07-05T00:00:00,72,3,constant,hist_gradient_boosting,168,239,24,77,-0.0226586140493269,0.0056788308686297,-0.0155022425093555,-0.0017115678274236,-0.0152682153532535,-0.0017115678274435,-0.015268215353698,-0.001711567826999,FLOAT_OUTWARD,1.2415869809403288,1.241586980940319,0.0283374449179566,0.0283374449179566,0.0226586140493269,0.0056788308686297,1,3955,153,853,0.0009783000132301,0.0089742999989539,OPTIMAL_DUAL_OUTWARD,0.0001633000065339,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP1,beijing,Gucheng,origin_week,natural,12120,2014-07-19 00:00:00,2014Q3,beijing_2014-07-19T00:00:00,72,3,logistic,hist_gradient_boosting,168,239,6,17,-0.0046519433307532,0.0030526753633265,-0.0010653662697567,-0.0005339016976699,-0.0010653662697368,-0.0005339016976899,-0.0010653662701813,-0.0005339016972453,FLOAT_OUTWARD,0.6025449462507692,0.6025449462507722,0.0077046186940798,0.0077046186940798,0.0046519433307532,0.0030526753633265,1,272,33,102,0.0003488000074867,0.0044131000031484,OPTIMAL_DUAL_OUTWARD,0.0001571000029798,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP1,beijing,Huairou,origin_week,natural,10944,2014-05-31 00:00:00,2014Q2,beijing_2014-05-31T00:00:00,72,3,constant,hist_gradient_boosting,168,239,81,78,-0.0032550074716958,0.0292559660766812,0.0066493556194782,0.0289313381020779,0.0066493556194982,0.0289313381020579,0.0066493556190536,0.0289313381025025,FLOAT_OUTWARD,1.663932999320606,0.0545374997367166,0.0325109735483771,0.0325109735483771,0.0032550074716958,0.0292559660766812,1,2346,137,358,0.0004971000016666,0.0060837999917566,OPTIMAL_DUAL_OUTWARD,0.0001523999962955,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP1,beijing,Wanliu,origin_week,natural,14640,2014-11-01 00:00:00,2014Q4,beijing_2014-11-01T00:00:00,72,3,constant,hist_gradient_boosting,168,239,13,9,-0.0032265347836947,0.0010487696427329,-0.0032265347837147,-0.0004533409533096,-0.0032265347836947,-0.0004533409533295,-0.0032265347841392,-0.000453340952885,FLOAT_OUTWARD,8.743006318923109e-16,0.2523545801385074,0.0042753044264276,0.0042753044264276,0.0032265347836947,0.0010487696427329,1,51,17,41,0.0003583000070648,0.0042372000025352,OPTIMAL_DUAL_OUTWARD,0.0001480000064475,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
