phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP1,beijing,Aotizhongxin,origin_week,natural,9096,2014-03-15 00:00:00,2014Q1,beijing_2014-03-15T00:00:00,24,3,constant,hist_gradient_boosting,168,191,0,0,0.08725329899895307,0.08725329899895307,0.08725329899893307,0.08725329899897305,0.08725329899895311,0.08725329899895311,0.08725329899859383,0.08725329899931239,FLOAT_OUTWARD,6.994405055138486e-15,0.0,0.0,0.0,-0.08725329899895307,0.08725329899895307,0,0,0,0,1.5000012353993952e-05,1.3199998647905886e-05,ANALYTIC,9.869999485090375e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9096,2014-03-15 00:00:00,2014Q1,beijing_2014-03-15T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,0,0,-0.019798414592840565,-0.019798414592840565,-0.01979841459286056,-0.019798414592820564,-0.019798414592840565,-0.019798414592840565,-0.01979841459319985,-0.01979841459248128,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.019798414592840565,-0.019798414592840565,0,0,0,0,1.5000012353993952e-05,1.270000939257443e-05,ANALYTIC,9.180000051856041e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9264,2014-03-22 00:00:00,2014Q1,beijing_2014-03-22T00:00:00,24,3,constant,logistic,168,191,0,0,0.07673986561034325,0.07673986561034325,0.07673986561032325,0.07673986561036325,0.07673986561034334,0.07673986561034334,0.07673986560998405,0.07673986561070262,FLOAT_OUTWARD,1.3988810110276972e-14,0.0,0.0,0.0,-0.07673986561034325,0.07673986561034325,0,0,0,0,2.239999594166875e-05,1.3599987141788006e-05,ANALYTIC,0.0001444000081392005,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9264,2014-03-22 00:00:00,2014Q1,beijing_2014-03-22T00:00:00,24,3,constant,hist_gradient_boosting,168,191,0,0,0.07116978668171783,0.07116978668171783,0.07116978668169784,0.0711697866817378,0.07116978668171749,0.07116978668171749,0.0711697866813582,0.07116978668207677,FLOAT_OUTWARD,0.0,5.828670879282072e-14,0.0,0.0,-0.07116978668171783,0.07116978668171783,0,0,0,0,2.239999594166875e-05,1.2899996363557875e-05,ANALYTIC,9.609998960513622e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9264,2014-03-22 00:00:00,2014Q1,beijing_2014-03-22T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,0,0,-0.005570078928625446,-0.005570078928625446,-0.00557007892864544,-0.005570078928605446,-0.005570078928625403,-0.005570078928625403,-0.005570078928984687,-0.005570078928266119,FLOAT_OUTWARD,7.140121827120538e-15,0.0,0.0,0.0,0.005570078928625446,-0.005570078928625446,0,0,0,0,2.239999594166875e-05,1.2600008631125093e-05,ANALYTIC,9.129999671131372e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9432,2014-03-29 00:00:00,2014Q1,beijing_2014-03-29T00:00:00,24,3,constant,logistic,168,191,0,0,0.07942541718253737,0.07942541718253737,0.07942541718251739,0.07942541718255737,0.07942541718253737,0.07942541718253737,0.07942541718217809,0.07942541718289665,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,-0.07942541718253737,0.07942541718253737,0,0,0,0,1.479999627918005e-05,1.3500000932253897e-05,ANALYTIC,0.00011399999493733048,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9432,2014-03-29 00:00:00,2014Q1,beijing_2014-03-29T00:00:00,24,3,constant,hist_gradient_boosting,168,191,0,0,0.05791136339546235,0.05791136339546235,0.05791136339544235,0.057911363395482335,0.05791136339546237,0.05791136339546237,0.05791136339510309,0.057911363395821654,FLOAT_OUTWARD,3.497202527569243e-15,0.0,0.0,0.0,-0.05791136339546235,0.05791136339546235,0,0,0,0,1.479999627918005e-05,1.3100012438371778e-05,ANALYTIC,9.690001024864614e-05,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9432,2014-03-29 00:00:00,2014Q1,beijing_2014-03-29T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,0,0,-0.021514053787075018,-0.021514053787075018,-0.02151405378709502,-0.021514053787055027,-0.021514053787075018,-0.021514053787075018,-0.021514053787434304,-0.021514053786715732,FLOAT_OUTWARD,0.0,0.0,0.0,0.0,0.021514053787075018,-0.021514053787075018,0,0,0,0,1.479999627918005e-05,1.300001167692244e-05,ANALYTIC,9.349999891128391e-05,A,A,A,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9600,2014-04-05 00:00:00,2014Q2,beijing_2014-04-05T00:00:00,24,3,constant,logistic,168,191,0,0,0.017938319559031055,0.017938319559031055,0.017938319559011078,0.017938319559051057,0.017938319559031014,0.017938319559031014,0.017938319558671728,0.0179383195593903,FLOAT_OUTWARD,0.0,6.994405055138486e-15,0.0,0.0,-0.017938319559031055,0.017938319559031055,0,0,0,0,1.4899997040629387e-05,2.269999822601676e-05,ANALYTIC,0.00016760001017246395,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
AP1,beijing,Aotizhongxin,origin_week,natural,9600,2014-04-05 00:00:00,2014Q2,beijing_2014-04-05T00:00:00,24,3,constant,hist_gradient_boosting,168,191,0,0,0.036081387018666214,0.036081387018666214,0.03608138701864622,0.03608138701868621,0.03608138701866613,0.03608138701866613,0.03608138701830685,0.03608138701902541,FLOAT_OUTWARD,0.0,1.3988810110276972e-14,0.0,0.0,-0.036081387018666214,0.036081387018666214,0,0,0,0,1.4899997040629387e-05,1.340000017080456e-05,ANALYTIC,0.00011799999629147351,B,B,B,False,False,False,False,NO_AMBIGUOUS_LABELS,,,,,,
