seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,FIXED_PRODUCT,BASE_FIXED,3,path_1_to_H,clip_0_1,1500,0.004579110637480061,0.0003170022405349867
20260915,FIXED_PRODUCT,BASE_FIXED,3,path_1_to_H,clip_0_1,1512,-0.00452949203956796,-0.0031040394379647004
20260915,FIXED_PRODUCT,BASE_FIXED,3,path_1_to_H,clip_0_1,1524,-0.00619752887826274,-0.0010122219594197633
20260915,FIXED_PRODUCT,BASE_FIXED,3,path_1_to_H,clip_0_1,1536,-0.0002783669651095514,5.8875887553624123e-05
20260915,FIXED_PRODUCT,BASE_FIXED,3,path_1_to_H,clip_0_1,1548,0.005794601141684832,0.0018925966849985306
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1392,-0.0019316772212813905,-3.324308235566605e-05
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1404,-0.00037225797772230944,-0.0004210048426899058
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1416,-0.0012560299571902692,-0.00015229913410197621
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1428,-0.0012160897094249824,-8.740720201414381e-05
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1440,0.0025654975355570626,0.00037432695249722873
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1452,-0.0004932494883454773,-0.000339763972972303
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1464,0.007081205122692991,0.005327518326720524
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1476,-0.0014874908894005822,-0.0004662026691799569
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1488,0.0004891394337627504,0.00012250182180860417
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1500,0.010879972461171979,0.0014392618298209286
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1512,-0.01723575846528777,-0.009479946304478432
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1524,-0.023547843065325993,-0.0065410004745848965
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1536,-0.007347379054383998,-0.0014299579598105183
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,raw,1548,0.00962321031697476,0.0023126057519592697
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1392,-0.0015134686136637444,3.1863810973016676e-05
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1404,-0.00037225797772230944,-0.0004210048426899058
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1416,-0.0011124012199878245,-0.0001415599694962507
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1428,-0.0013217564361203283,-9.04777027250338e-05
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1440,0.002998235486202011,0.0004136262486435128
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1452,-0.0005178547057091937,-0.00033993046257071985
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1464,0.007160794810395493,0.005334945297224558
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1476,-0.001479974677919654,-0.0004661296394529221
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1488,0.0004144159202469783,0.00012178106658614235
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1500,0.010884432334428292,0.0014392655984509504
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1512,-0.016319157482137615,-0.008883167684922061
20260915,FIXED_PRODUCT,BASE_FIXED,6,terminal_H,clip_0_1,1524,-0.023421093206741184,-0.006521967804041967
