epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
10,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0799050850585858,0.049522138064580855
20,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,terminal_H,raw,3850,0.07289192424753467,0.0429792117144406
20,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.06641712367202632,0.037785927912381195
20,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07284989747904151,0.04292845979580194
20,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06636926652791143,0.03772582357194242
20,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,terminal_H,raw,3850,0.07740633072766687,0.04869637246900717
20,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.07101383061559961,0.04228640994772397
20,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07736659170643098,0.048616204662719306
20,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07096418929663824,0.04221942754446595
20,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,terminal_H,raw,3850,0.08624914584358016,0.057927414760990704
20,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.07541522481334365,0.04615605523657976
20,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08622618620967278,0.05790458110766002
20,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0753709695069693,0.046090744324737386
20,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,terminal_H,raw,3850,0.09391697211022365,0.06128234719815819
20,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.07994430404515909,0.04984803495437688
20,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09388397413649753,0.06123686281923327
20,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07990769178293622,0.04979216023364529
40,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,terminal_H,raw,3850,0.07269604638907341,0.04274117673226607
40,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,path_1_to_H,raw,11550,0.06626295572994326,0.03769716205814955
40,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07264366570556707,0.04268506985492178
40,SELECT,FIXED_PRODUCT,20260915,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06620419248511306,0.037630994041534666
40,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,terminal_H,raw,3850,0.07727886106698038,0.04851729951226075
40,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,path_1_to_H,raw,23100,0.07084744080671077,0.04211683929010947
40,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0772274581936595,0.048430431062134266
40,SELECT,FIXED_PRODUCT,20260915,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07078534795022826,0.04204294523821998
40,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,terminal_H,raw,3850,0.08576248747260769,0.05789732182674164
40,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,path_1_to_H,raw,34650,0.07514251686155625,0.04598700515340587
40,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08573483586580365,0.05787122428951649
40,SELECT,FIXED_PRODUCT,20260915,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0750855442008179,0.0459140999071325
40,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,terminal_H,raw,3850,0.0937193628746903,0.06102910291182333
40,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,path_1_to_H,raw,46200,0.07964530815945015,0.049658749085127046
40,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09368958968506062,0.06098389677957589
40,SELECT,FIXED_PRODUCT,20260915,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07960005193298454,0.049596846808822606
0,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.07354960699123887,0.0433089471074033
0,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.06702826968244342,0.03804927000298218
0,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07354598545725034,0.04329181412924197
0,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06697925001719443,0.03800269911730921
0,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.0774147141294465,0.04917356480023224
0,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.07159963314899552,0.04270906431798812
0,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0774112684619087,0.04916638181941597
0,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07157569658333661,0.04268117889772721
0,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08718545443787465,0.05953483556796003
0,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.0760717422429881,0.04677592140078039
0,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08717078209420791,0.05951043286452604
0,SELECT,FIXED_PRODUCT,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07605172805896687,0.04675180471589979
0,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,raw,3850,0.09575774948420335,0.06335523990509706
0,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.08067048081453988,0.05063606781822436
0,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09570686113383214,0.06328211745124553
0,SELECT,FIXED_PRODUCT,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.08064559908151031,0.05060580393695238
5,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,raw,3850,0.07298438257440874,0.04232769763230569
5,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,raw,11550,0.06648499633808273,0.037157961391412204
5,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07298110856030245,0.04231104005441284
5,SELECT,FIXED_PRODUCT,20260916,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06645437277295091,0.037107328421978766
5,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,raw,3850,0.0770809532852827,0.048238301657311106
5,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,raw,23100,0.07093597477862663,0.0416778821644153
5,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07707848341360686,0.0482266083726372
5,SELECT,FIXED_PRODUCT,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07092088732062553,0.04164778566963828
