phase,dataset,series,K,L,scope,origin_start,N,comparison_id,model_A,model_B,independent_direction,pairwise_direction,joint_direction,ambiguous_windows,structure_status,witness_lower,witness_upper,information_insufficient_proved,lower_tightening,upper_tightening,needed_lower_shift_to_zero,needed_upper_shift_to_zero,reason
AP2,beijing,Gucheng,72,3,annual,17520,8713,AP2_beijing_Gucheng_K72_annual_17520_constant_logistic,constant,logistic,B,B,B,150,HIGHER_STRUCTURE,0.0126098028090247,0.0148163581897449,False,8.986519173598967e-06,8.922094553699689e-06,0.0,0.0148163581897449,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Gucheng,72,3,annual,17520,8713,AP2_beijing_Gucheng_K72_annual_17520_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,150,HIGHER_STRUCTURE,0.000771157064407,0.0044167810470909,False,2.3186367628999635e-06,2.00004943162746e-14,0.0,0.0044167810470909,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Gucheng,72,3,annual,17520,8713,AP2_beijing_Gucheng_K72_annual_17520_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,A,A,A,150,HIGHER_STRUCTURE,-0.0121389651014418,-0.0101177063978326,False,2.0100240916143264e-14,2.6684385025007445e-06,0.0121389651014417,0.0,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,58,HIGHER_STRUCTURE,-0.0016701870164366,0.0078746246773923,True,0.0004660686987374,0.0004627274385454,0.0016701870164367,0.0078746246773922,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_constant_hist_gradient_boosting,constant,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,58,HIGHER_STRUCTURE,-0.0157124709929372,0.0216365560505347,True,0.0001202516782354,2.0001361678012583e-14,0.0157124709929372,0.0216365560505347,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Gucheng,72,3,origin_week,20040,168,AP2_beijing_Gucheng_K72_origin_week_20040_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,58,HIGHER_STRUCTURE,-0.0154149680704403,0.0141778133457693,True,1.9999626954536612e-14,0.0001383934791762,0.0154149680704403,0.0141778133457692,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Huairou,24,3,annual,17520,8761,AP2_beijing_Huairou_K24_annual_17520_constant_logistic,constant,logistic,B,B,B,243,HIGHER_STRUCTURE,0.1182462399805199,0.1313629754021447,False,9.926726192760472e-05,2.009503674571533e-14,0.0,0.1313629754021447,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Huairou,24,3,origin_week,18696,168,AP2_beijing_Huairou_K24_origin_week_18696_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,75,HIGHER_STRUCTURE,-0.132722477102802,0.0097919886884289,True,0.0051766695331859,1.9999626954536612e-14,0.1327224771028021,0.0097919886884289,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_logistic,constant,logistic,B,B,B,227,HIGHER_STRUCTURE,0.0388834008974621,0.0431276891070933,False,2.6391568497798057e-05,2.009503674571533e-14,0.0,0.0431276891070931,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,227,HIGHER_STRUCTURE,0.015938215304641,0.0217909359359909,False,4.1829648806099295e-05,2.0001361678012583e-14,0.0,0.0217909359359908,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Huairou,72,3,annual,17520,8713,AP2_beijing_Huairou_K72_annual_17520_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,A,A,A,227,HIGHER_STRUCTURE,-0.0237820090501375,-0.0201049754977196,False,2.0098506192667287e-14,1.1987221498102609e-05,0.0237820090501374,0.0,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Huairou,72,3,origin_week,18696,168,AP2_beijing_Huairou_K72_origin_week_18696_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,34,HIGHER_STRUCTURE,-0.0207787143563675,0.0275182860394149,True,0.0013687484294798,1.9897278269453974e-14,0.0207787143563676,0.0275182860394149,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Huairou,72,3,origin_week,18696,168,AP2_beijing_Huairou_K72_origin_week_18696_constant_hist_gradient_boosting,constant,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,34,HIGHER_STRUCTURE,-0.01410855263368,0.0049286368965888,True,0.0021694150587911,1.9899880354667943e-14,0.01410855263368,0.0049286368965888,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Huairou,72,3,origin_week,26088,145,AP2_beijing_Huairou_K72_origin_week_26088_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,98,HIGHER_STRUCTURE,-0.0212007968354944,0.0585849588334355,True,2.0098506192667287e-14,0.0007203080051213,0.0212007968354944,0.0585849588334355,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Nongzhanguan,24,3,annual,17520,8761,AP2_beijing_Nongzhanguan_K24_annual_17520_constant_logistic,constant,logistic,B,B,B,285,HIGHER_STRUCTURE,0.0812837126168324,0.0924671458578215,False,0.000316045732214,1.653179748400957e-06,0.0,0.0924671458578217,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,24,3,annual,17520,8761,AP2_beijing_Nongzhanguan_K24_annual_17520_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,285,HIGHER_STRUCTURE,0.0903349865885006,0.1045765207141773,False,0.0001701715351608,2.0108914533523148e-14,0.0,0.1045765207141772,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,24,3,annual,17520,8761,AP2_beijing_Nongzhanguan_K24_annual_17520_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,285,HIGHER_STRUCTURE,0.0063986631824821,0.0150261738110742,False,2.92232945449996e-06,4.687048090730103e-05,0.0,0.0150261738110742,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,24,3,origin_week,18528,168,AP2_beijing_Nongzhanguan_K24_origin_week_18528_constant_logistic,constant,logistic,B,B,B,23,HIGHER_STRUCTURE,0.0864064166031582,0.1143030352213148,False,0.0113693556825952,1.9997892231060632e-14,0.0,0.1143030352213148,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,24,3,origin_week,18528,168,AP2_beijing_Nongzhanguan_K24_origin_week_18528_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,23,HIGHER_STRUCTURE,0.0732640739127905,0.100940123181466,False,0.0088742429724689,1.9997892231060632e-14,0.0,0.100940123181466,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,24,3,origin_week,22728,168,AP2_beijing_Nongzhanguan_K24_origin_week_22728_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,68,HIGHER_STRUCTURE,-0.0482664014472669,0.0803360730555979,True,0.0051120530064531,8.621135479439102e-05,0.0482664014472668,0.080336073055598,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Nongzhanguan,24,3,origin_week,22728,168,AP2_beijing_Nongzhanguan_K24_origin_week_22728_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,68,HIGHER_STRUCTURE,-0.0237593776102243,0.1210732668345983,True,0.0001523960010633,0.0024442397801014,0.0237593776102244,0.1210732668345983,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Nongzhanguan,72,3,annual,17520,8713,AP2_beijing_Nongzhanguan_K72_annual_17520_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,366,HIGHER_STRUCTURE,0.0022611403590754,0.0074069975488702,False,5.560831436600064e-06,1.9999626954536612e-14,0.0,0.0074069975488702,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Nongzhanguan,72,3,origin_week,23736,168,AP2_beijing_Nongzhanguan_K72_origin_week_23736_constant_hist_gradient_boosting,constant,hist_gradient_boosting,A,A,A,28,HIGHER_STRUCTURE,-0.0133851318836858,-0.0109598818453918,False,0.0002884019293854,1.9999626954536612e-14,0.0133851318836858,0.0,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Tiantan,72,3,annual,17520,8713,AP2_beijing_Tiantan_K72_annual_17520_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,A,A,A,182,HIGHER_STRUCTURE,-0.0015909658038272,-0.0004241389514789,False,1.9899880354667943e-14,1.2940324911899978e-05,0.0015909658038273,0.0,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Wanliu,24,3,annual,17520,8761,AP2_beijing_Wanliu_K24_annual_17520_constant_logistic,constant,logistic,B,B,B,143,HIGHER_STRUCTURE,0.0935402039295272,0.0977216155282068,False,5.008420804339386e-05,5.259261016299366e-06,0.0,0.0977216155282068,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Wanliu,24,3,annual,17520,8761,AP2_beijing_Wanliu_K24_annual_17520_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,143,HIGHER_STRUCTURE,0.1031530492101036,0.1073887719581055,False,2.3588688733006125e-05,2.0108914533523148e-14,0.0,0.1073887719581054,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Wanliu,24,3,annual,17520,8761,AP2_beijing_Wanliu_K24_annual_17520_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,143,HIGHER_STRUCTURE,0.0083957795337596,0.0109514764533292,False,5.987808308899681e-06,1.4214127026799042e-05,0.0,0.0109514764533292,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Wanliu,24,3,origin_week,18696,168,AP2_beijing_Wanliu_K24_origin_week_18696_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,52,HIGHER_STRUCTURE,-0.0350621559103643,0.031424487919962,True,0.0026118318243899,0.0002742641999541,0.0350621559103643,0.031424487919962,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Wanliu,24,3,origin_week,18696,168,AP2_beijing_Wanliu_K24_origin_week_18696_constant_hist_gradient_boosting,constant,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,52,HIGHER_STRUCTURE,-0.0378853136575853,0.0258360009271653,True,0.0012301220346382,1.9997892231060632e-14,0.0378853136575853,0.0258360009271653,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Wanliu,24,3,origin_week,18696,168,AP2_beijing_Wanliu_K24_origin_week_18696_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,52,HIGHER_STRUCTURE,-0.0453540738976368,0.0387897444524459,True,0.000312257073944,0.0007412498018454,0.0453540738976368,0.0387897444524459,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,beijing,Wanshouxigong,24,3,annual,17520,8761,AP2_beijing_Wanshouxigong_K24_annual_17520_constant_logistic,constant,logistic,B,B,B,232,HIGHER_STRUCTURE,0.0779742488157324,0.0852681487021456,False,1.8144491476801416e-05,2.030320356283255e-14,0.0,0.0852681487021453,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Wanshouxigong,24,3,origin_week,19536,168,AP2_beijing_Wanshouxigong_K24_origin_week_19536_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,23,HIGHER_STRUCTURE,-0.0384910271005518,0.0378795177854072,True,0.0009462136289141,1.9893808822502024e-14,0.0384910271005518,0.0378795177854073,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,household,household,60,5,annual,809676,525541,AP2_household_household_K60_annual_809676_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,3735,HIGHER_STRUCTURE,-0.0025863975182582,0.000951246018703,True,1.5820743349973312e-07,1.7577255594999766e-06,0.0025863975182582,0.0009512460187031,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,household,household,60,5,origin_week,970956,10080,AP2_household_household_K60_origin_week_970956_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,94,HIGHER_STRUCTURE,0.0037187168066464,0.0087707186584997,False,1.9999626954536612e-14,2.948382765850105e-05,0.0,0.0087707186584997,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,60,5,origin_week,1303596,10080,AP2_household_household_K60_origin_week_1303596_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,3356,HIGHER_STRUCTURE,-0.0845895830931097,0.0762082581623629,True,8.248460568599514e-06,6.215871581199961e-05,0.0845895830931097,0.0762082581623629,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,household,household,180,5,annual,809676,525421,AP2_household_household_K180_annual_809676_constant_logistic,constant,logistic,B,B,B,4084,HIGHER_STRUCTURE,0.0486351443345547,0.0542444000627487,False,7.105114952013492e-07,4.0123925163101926e-05,0.0,0.0542444000627495,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,180,5,annual,809676,525421,AP2_household_household_K180_annual_809676_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,4084,HIGHER_STRUCTURE,0.0669498729115906,0.07133972734922,False,2.159383782895929e-14,6.845537739399998e-06,0.0,0.0713397273492192,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,180,5,annual,809676,525421,AP2_household_household_K180_annual_809676_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,4084,HIGHER_STRUCTURE,0.0169014685205547,0.0185075074118957,False,2.0598106553748607e-14,8.890713182600762e-06,0.0,0.0185075074118919,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,180,5,origin_week,970956,10080,AP2_household_household_K180_origin_week_970956_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,153,HIGHER_STRUCTURE,0.0334879180529261,0.0346349083139816,False,2.009503674571533e-14,2.2382651031979672e-06,0.0,0.0346349083139817,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,180,5,origin_week,1112076,10080,AP2_household_household_K180_origin_week_1112076_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,208,HIGHER_STRUCTURE,0.0266595229478176,0.0286338445581634,False,2.02997341158806e-14,0.0003939261533723,0.0,0.0286338445581636,INDEPENDENT_ALREADY_DIRECTED
AP2,household,household,180,5,origin_week,1303596,10080,AP2_household_household_K180_origin_week_1303596_constant_logistic,constant,logistic,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,3406,HIGHER_STRUCTURE,-0.1989796676153607,0.0616588344890293,True,3.7035480829783474e-05,0.0020914635786956,0.19897966761536,0.0616588344890293,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,household,household,180,5,origin_week,1303596,10080,AP2_household_household_K180_origin_week_1303596_constant_hist_gradient_boosting,constant,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,3406,HIGHER_STRUCTURE,-0.1301979544735753,0.0658445117320756,True,2.370326157574709e-14,0.0003568243327233,0.1301979544735716,0.0658445117320757,OBSERVATION_INFORMATION_INSUFFICIENT
AP2,household,household,180,5,origin_week,1303596,10080,AP2_household_household_K180_origin_week_1303596_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,3406,HIGHER_STRUCTURE,-0.0013152704982466,0.072518650000129,True,2.0100024075708767e-14,6.726488700149746e-05,0.0013152704982465,0.0725186500001294,OBSERVATION_INFORMATION_INSUFFICIENT
