phase,dataset,series,K,L,scope,origin_start,N,comparison_id,model_A,model_B,independent_direction,pairwise_direction,joint_direction,ambiguous_windows,structure_status,witness_lower,witness_upper,information_insufficient_proved,lower_tightening,upper_tightening,needed_lower_shift_to_zero,needed_upper_shift_to_zero,reason
AP2,beijing,Aotizhongxin,24,3,origin_week,19536,168,AP2_beijing_Aotizhongxin_K24_origin_week_19536_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0400620278614089,0.0400620278614089,False,2.010197563961924e-14,1.990074771640593e-14,0.0,0.040062027861409,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,19536,168,AP2_beijing_Aotizhongxin_K24_origin_week_19536_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0140238824691904,0.0140238824691904,False,1.990074771640593e-14,2.0098506192667287e-14,0.0,0.0140238824691903,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,19704,168,AP2_beijing_Aotizhongxin_K24_origin_week_19704_constant_logistic,constant,logistic,B,B,B,0,STRUCTURALLY_EXACT,0.1138783334753091,0.1138783334753091,False,1.9997892231060632e-14,1.9997892231060632e-14,0.0,0.1138783334753091,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,19704,168,AP2_beijing_Aotizhongxin_K24_origin_week_19704_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.0965871373892885,0.0965871373892885,False,1.9997892231060632e-14,2.0011770018868447e-14,0.0,0.0965871373892885,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,19704,168,AP2_beijing_Aotizhongxin_K24_origin_week_19704_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,A,A,A,0,STRUCTURALLY_EXACT,-0.0172911960860205,-0.0172911960860205,False,1.9997892231060632e-14,2.0001361678012583e-14,0.0172911960860205,0.0,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,19872,168,AP2_beijing_Aotizhongxin_K24_origin_week_19872_constant_logistic,constant,logistic,B,B,B,38,UNRESOLVED_BUDGET,0.0401241738289336,0.1110402292335363,False,2.0004831124964543e-14,1.9997892231060632e-14,0.0,0.1110402292335363,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,19872,168,AP2_beijing_Aotizhongxin_K24_origin_week_19872_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,38,UNRESOLVED_BUDGET,0.050134495789395,0.204985345062201,False,2.0004831124964543e-14,1.9984014443252815e-14,0.0,0.204985345062201,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,19872,168,AP2_beijing_Aotizhongxin_K24_origin_week_19872_logistic_hist_gradient_boosting,logistic,hist_gradient_boosting,B,B,B,38,UNRESOLVED_BUDGET,0.0088842572122788,0.0939451158286647,False,1.9999626954536612e-14,1.9997892231060632e-14,0.0,0.0939451158286647,INDEPENDENT_ALREADY_DIRECTED
AP2,beijing,Aotizhongxin,24,3,origin_week,20040,168,AP2_beijing_Aotizhongxin_K24_origin_week_20040_constant_logistic,constant,logistic,B,B,B,0,STRUCTURALLY_EXACT,0.0840843533623652,0.0840843533623652,False,1.9997892231060632e-14,2.0011770018868447e-14,0.0,0.0840843533623652,NO_AMBIGUOUS_LABELS
AP2,beijing,Aotizhongxin,24,3,origin_week,20040,168,AP2_beijing_Aotizhongxin_K24_origin_week_20040_constant_hist_gradient_boosting,constant,hist_gradient_boosting,B,B,B,0,STRUCTURALLY_EXACT,0.1382721508211092,0.1382721508211092,False,2.0011770018868447e-14,2.009503674571533e-14,0.0,0.1382721508211091,NO_AMBIGUOUS_LABELS
