phase,dataset,series,scope,mask,origin_start,time_start,quarter,cluster,K,L,model_A,model_B,N,support_records,missing_records,ambiguous_windows,independent_lower,independent_upper,pairwise_lower,pairwise_upper,joint_lower,joint_upper,joint_enclosure_lower,joint_enclosure_upper,numeric_method,Gamma_minus,Gamma_plus,W_ind,ambiguous_weight,lower_zero_margin,upper_zero_margin,mixed_components,implications,lp_variables,lp_constraints,pair_preprocess_seconds,pair_solve_seconds,pair_status,joint_seconds,independent_direction,pairwise_direction,joint_direction,independent_undirected,pairwise_new,joint_new,higher_order_new,category,truth_delta,truth_contained,locf_delta,locf_wrong,identified_delta,identified_wrong
AP2,beijing,Guanyuan,origin_week,natural,18360,2015-04-05 00:00:00,2015Q2,beijing_2015-04-05T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,3,22,-0.0035368795301544,0.0120644699229731,0.0032267579694683,0.0053008324233503,0.0032267579694883,0.0053008324233303,0.003226757969129,0.0053008324236896,FLOAT_OUTWARD,1.1362910999399904,1.1362910999399878,0.0156013494531276,0.0156013494531276,0.0035368795301544,0.0120644699229731,1,462,43,142,0.0004650000000765,0.0062376999994739,OPTIMAL_DUAL_OUTWARD,0.0001320000001214,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Gucheng,origin_week,natural,21720,2015-08-23 00:00:00,2015Q3,beijing_2015-08-23T00:00:00,72,3,logistic,hist_gradient_boosting,168,239,3,70,-0.0399988439103619,0.0139399374705249,-0.0201308568753752,-0.0059280495644618,-0.0201308568753552,-0.0059280495644818,-0.0201308568757997,-0.0059280495640372,FLOAT_OUTWARD,3.3378218218811284,3.3378218218811284,0.0539387813808868,0.0539387813808868,0.0399988439103619,0.0139399374705249,1,4830,139,570,0.0007112000002962,0.0092702000001736,OPTIMAL_DUAL_OUTWARD,0.0002653000001373,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Huairou,origin_week,natural,22728,2015-10-04 00:00:00,2015Q4,beijing_2015-10-04T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,15,15,-0.0259791798237003,0.0011411916625667,-0.0245069196685807,-0.0014014912196895,-0.0245069196685607,-0.0014014912197095,-0.02450691966892,-0.0014014912193502,FLOAT_OUTWARD,0.2473397060634607,0.4271707242224307,0.0271203714862671,0.0271203714862671,0.0259791798237003,0.0011411916625667,1,160,29,86,0.0003077999999732,0.00652749999972,OPTIMAL_DUAL_OUTWARD,0.0002202000005127,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Nongzhanguan,origin_week,natural,22728,2015-10-04 00:00:00,2015Q4,beijing_2015-10-04T00:00:00,72,3,logistic,hist_gradient_boosting,168,239,60,68,-0.0012874470102436,0.028711623169436,0.0021309760116763,0.0280688064742088,0.0021309760116963,0.0280688064741888,0.0021309760112517,0.0280688064746334,FLOAT_OUTWARD,0.5742950676859158,0.1079932048015262,0.0299990701796796,0.0299990701796796,0.0012874470102436,0.028711623169436,1,2383,135,401,0.0005393999999796,0.0069742999994559,OPTIMAL_DUAL_OUTWARD,0.0001700999991953,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Shunyi,origin_week,natural,20040,2015-06-14 00:00:00,2015Q2,beijing_2015-06-14T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,4,8,-0.0038038590076949,0.001740500852623,-0.0020416612231082,-2.169693196367768e-05,-0.0020416612230882,-2.1696931983664465e-05,-0.0020416612234474,-2.169693162438031e-05,FLOAT_OUTWARD,0.2960492278139366,0.2960492278139348,0.005544359860318,0.005544359860318,0.0038038590076949,0.001740500852623,1,56,15,38,0.0004037999997308,0.0054737000000386,OPTIMAL_DUAL_OUTWARD,0.0002101000000038,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Tiantan,origin_week,natural,20712,2015-07-12 00:00:00,2015Q3,beijing_2015-07-12T00:00:00,72,3,constant,hist_gradient_boosting,168,239,4,49,-0.0059762009677276,0.0121736982346127,0.0013816367458437,0.0048158605210413,0.0013816367458637,0.0048158605210213,0.0013816367454191,0.0048158605214658,FLOAT_OUTWARD,1.2361167358833545,1.236116735883355,0.0181498992023403,0.0181498992023403,0.0059762009677276,0.0121736982346127,1,2352,97,375,0.0007153999995352,0.0075346000003264,OPTIMAL_DUAL_OUTWARD,0.0001501000006101,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanliu,origin_week,natural,25584,2016-01-31 00:00:00,2016Q1,beijing_2016-01-31T00:00:00,72,3,constant,hist_gradient_boosting,168,239,5,70,-0.0090059438189749,0.0557739830653911,0.0015896046470677,0.0451784345993484,0.0015896046470877,0.0451784345993284,0.0015896046466431,0.0451784345997729,FLOAT_OUTWARD,1.780052142298526,1.7800521422985276,0.064779926884366,0.064779926884366,0.0090059438189749,0.0557739830653911,1,4830,139,570,0.0008602999996583,0.0115359000001262,OPTIMAL_DUAL_OUTWARD,0.0003980999999839,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanliu,origin_week,natural,25584,2016-01-31 00:00:00,2016Q1,beijing_2016-01-31T00:00:00,72,3,logistic,hist_gradient_boosting,168,239,5,70,-0.0046104679051365,0.0449894385655514,0.0036072147804749,0.0367717558799398,0.003607214780495,0.0367717558799199,0.0036072147800505,0.0367717558803645,FLOAT_OUTWARD,1.3805706911861044,1.380570691186087,0.0495999064706879,0.0495999064706878,0.0046104679051365,0.0449894385655514,1,4830,139,570,0.0008602999996583,0.0102538000001004,OPTIMAL_DUAL_OUTWARD,0.0001824000000851,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanshouxigong,origin_week,natural,18528,2015-04-12 00:00:00,2015Q2,beijing_2015-04-12T00:00:00,24,3,logistic,hist_gradient_boosting,168,191,13,39,-0.0013194719632368,0.0463924119385101,0.0010490573772561,0.0440238825980171,0.0010490573772761,0.0440238825979971,0.0010490573769168,0.0440238825983564,FLOAT_OUTWARD,0.3979129292061856,0.3979129292061806,0.0477118839017469,0.0477118839017469,0.0013194719632368,0.0463924119385101,2,653,77,291,0.0012864999998782,0.0086961999995764,OPTIMAL_DUAL_OUTWARD,0.0001546000003145,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanshouxigong,annual,natural,17520,2015-03-01 00:00:00,2015Q1,beijing_2015-03-01T00:00:00,72,3,constant,hist_gradient_boosting,8713,8784,227,271,-8.840611208081637e-05,0.0017980746572643,0.000490382128994,0.0012483029793238,0.0004903821290139,0.0012483029793038,0.0004903821133904,0.0012483029949273,FLOAT_OUTWARD,5.042981944658912,4.790160630069864,0.0018864807693451,0.0018864807693451,8.840611208081637e-05,0.0017980746572643,6,13332,541,2513,0.004780700000083,0.0394326999994518,OPTIMAL_DUAL_OUTWARD,0.0034056000004056,OPPOSITE_POSSIBLE,B,B,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanshouxigong,origin_week,natural,21888,2015-08-30 00:00:00,2015Q3,beijing_2015-08-30T00:00:00,72,3,constant,logistic,168,239,22,61,-0.0156377409077815,0.0054699285452038,-0.0095998556459695,-0.0005679567166081,-0.0095998556459495,-0.0005679567166281,-0.0095998556463941,-0.0005679567161835,FLOAT_OUTWARD,1.0143647239877664,1.0143647239877662,0.0211076694529853,0.0211076694529853,0.0156377409077815,0.0054699285452038,1,3660,121,483,0.0010140999993382,0.011276799999905,OPTIMAL_DUAL_OUTWARD,0.0002038000002357,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,beijing,Wanshouxigong,origin_week,natural,21888,2015-08-30 00:00:00,2015Q3,beijing_2015-08-30T00:00:00,72,3,logistic,hist_gradient_boosting,168,239,22,61,-0.0318725634243549,0.0041102698589639,-0.0242383618660892,-0.0035239316993017,-0.0242383618660692,-0.0035239316993217,-0.0242383618665137,-0.0035239316988771,FLOAT_OUTWARD,1.2825458617919951,1.2825458617919954,0.0359828332833188,0.0359828332833188,0.0318725634243549,0.0041102698589639,1,3660,121,483,0.0010140999993382,0.0106328000001667,OPTIMAL_DUAL_OUTWARD,0.000283300000774,OPPOSITE_POSSIBLE,A,A,True,True,True,False,JOINT_NEW_STRICT,,,,,,
AP2,household,household,origin_week,natural,1112076,2009-01-27 00:00:00,2009Q1,household_2009-01-27T00:00:00,60,5,logistic,hist_gradient_boosting,10080,10139,38,89,-0.0044957370656618,0.0010943779366255,-0.0044151268628185,0.0010579333376805,-0.0044151268627985,0.0010579333376605,-0.004415126880829,0.001057933355691,FLOAT_OUTWARD,0.8125508448620989,0.3673615575666235,0.0055901150022874,0.0055901150022874,0.0044957370656618,0.0010943779366255,1,3080,177,607,0.0013206000003265,0.0118514999994658,OPTIMAL_DUAL_OUTWARD,0.0031222999996316,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
AP2,household,household,origin_week,natural,1041516,2008-12-09 00:00:00,2008Q4,household_2008-12-09T00:00:00,180,5,constant,logistic,10080,10259,70,122,-0.0068697835873888,0.0018732661173239,-0.0042516280588419,0.0018732661173439,-0.0042516280588219,0.0018732661173238,-0.0042516280770655,0.0018732661355675,FLOAT_OUTWARD,26.39100772795429,8.52443116095003e-14,0.0087430497047127,0.0087430497047127,0.0068697835873888,0.0018732661173239,1,8977,243,920,0.0013758999994024,0.0161879999996017,OPTIMAL_DUAL_OUTWARD,0.0077299000004131,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,OPPOSITE_POSSIBLE,True,False,False,False,JOINT_OPPOSITE_POSSIBLE,,,,,,
