epoch,cohort,model,seed,information_track,horizon,status,target_scope,postprocess,scored_values,rmse,mae
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261242,0.04762124960119462
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.0699865059565207,0.04114355073647552
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626436,0.04111893887692638
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246253,0.056971649421793065
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991603,0.05696355243365054
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07434497497347202,0.04506060979594297
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07433592718062032,0.04504229630533493
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618835,0.06072716654989335
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667864,0.06071073253632499
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461823,0.048791925921694526
0,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267534,0.0487757014041068
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07175468088828603,0.041687911861087765
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07175249882567925,0.04167263477680625
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06542058424182269,0.036762415182465744
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06539267165048065,0.036716847454764195
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07655439228176195,0.04804714506002343
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07655219138354613,0.04804071578126342
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07008593476923686,0.04134953362675172
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07007222995968651,0.041322400964671505
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08579602598655255,0.05690363960016777
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0857892448330979,0.05688798057757132
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07474375791290619,0.04545143520940563
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07473268285637051,0.04543008965346278
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09362859188614268,0.06051183580052462
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.093607636925686,0.06046610016385291
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07935751245079838,0.04913408883410764
5,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07934172219493213,0.049109007740395096
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07168968854470269,0.04186490616433276
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07168580990655588,0.04184774387433134
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06558900783200339,0.03710894275546531
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06555975212297435,0.03705961715447713
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07653534196197237,0.04807746038106172
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.0765331014677749,0.048064157074654563
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07014018005004742,0.04148944555519077
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07012480171196826,0.0414568437265111
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08617733207883262,0.05871324905157391
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0861757851435995,0.058702934588131
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07474770564230603,0.045616494894710105
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07473708892078443,0.045590749566044565
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09302853776769669,0.06172655912825561
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.0930248762681409,0.06171053902317193
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07913139965962643,0.04952165192517066
10,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07912260020505978,0.04949977515463879
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07185832179626728,0.04166666195144987
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.0718508226676406,0.04164732643744151
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06553508826477467,0.03689889118915425
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06550479240504051,0.03685914484774698
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07662357130069489,0.047849434861807205
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07662313245658596,0.04784768113990832
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07003663005037848,0.04129165910959891
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07002206246761056,0.041268965235635
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08621636664421374,0.05800656457818371
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08619408847927158,0.05798165381841442
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07465915911255334,0.04545384875250763
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07464618205078306,0.04543514683563621
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09294077739434674,0.06067338443738548
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09292770915621047,0.060640278468749254
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.079107182340188,0.04919050648474938
20,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0790909027086731,0.04916872017063746
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07170603482423557,0.04175044489760573
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07170112662157563,0.04172769484611375
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06535070964410776,0.03694459046746857
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06532602508753525,0.03690395524788649
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.0764613288978646,0.04756369215960682
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07645928465452204,0.047552970197548464
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.06975434264286641,0.041192218996413725
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06974165630856394,0.041165663317791854
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08564568228767787,0.057539028827798405
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08563765097262448,0.057524954233490105
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07426472941838025,0.04512252576722945
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07425494932555633,0.04510122146483888
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.0922803375040238,0.06008487384398904
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.0922733345451681,0.060065132924019514
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07853513411473889,0.048743929443961914
40,NEW_CORE_SELECT,OD_PRODUCT,20260917,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07852458484712845,0.04872350825914254
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07155749091832687,0.04150404715197922
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155532535344217,0.04148815061496082
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06533001779708264,0.03669940274660176
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0653026967012024,0.0366599289799402
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07640047146889435,0.04762812144991265
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261242,0.04762124960119462
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.0699865059565207,0.04114355073647552
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626436,0.04111893887692638
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246253,0.056971649421793065
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991603,0.05696355243365054
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07434497497347202,0.04506060979594297
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07433592718062032,0.04504229630533493
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618835,0.06072716654989335
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667864,0.06071073253632499
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461823,0.048791925921694526
0,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267534,0.0487757014041068
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07160643565089375,0.04146744892674722
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07160088320955646,0.041448815306576944
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06553657324675456,0.03714960695907483
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06550520332036042,0.03711677609637854
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07666585659907571,0.047894725744277306
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07666456053105292,0.04788486543379843
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07015365796225938,0.041415156161500745
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07013762117040852,0.04139192081655043
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08438993346582235,0.05703780678551052
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08438796816186792,0.05702852476997859
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07442609165204897,0.045246061936359425
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07441432070555541,0.045225980512866325
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.092944655327172,0.060852111664040455
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09293929711046173,0.06083753727245148
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07877594141736394,0.04899053141662432
5,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07876613310033027,0.0489727936530623
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07158667030436508,0.04140781943634399
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07157655120691395,0.04136529082912699
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06559983018014001,0.03685129190376977
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06556402539520456,0.03677617752955598
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07661115097609923,0.04739640724863965
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07660527671015592,0.04736635306752359
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.07014751546599687,0.041094607416008774
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.07012492721147144,0.04103077322740581
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08496832115707537,0.05695286545518316
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08496232691408216,0.05693660946229568
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07458282707497177,0.045039814284565646
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07456418777689897,0.04498793702367607
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09341031964401988,0.06099150499698007
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09339188581789859,0.0609545547201601
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.0790526117822189,0.04887440882931379
10,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07903395531901386,0.04882843911322881
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07147069999960023,0.041281643923647054
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07146436850112053,0.041253429841982166
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06532846831395193,0.036626052469175725
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06530807543613927,0.03656899050860498
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07656949079013942,0.04736814265531862
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07656390122088183,0.04733550957591359
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.06990260065333208,0.04090354813252356
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06988918677784936,0.04085705271997619
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08445102292181976,0.05675737285245698
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.0844410112345102,0.05674576158908856
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07429955349877046,0.04488299591349149
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07428673410247576,0.044844705144230224
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.0929234469220324,0.06108375618438289
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09290677740586432,0.06104873553045945
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07876328288104707,0.048793482540779906
20,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0787489267515942,0.04875845306633759
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07148367111137591,0.041521826627822125
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07147530086236571,0.041486219767242136
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.0651700522264191,0.03681811957422367
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06515160121148963,0.03676734773947093
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07666584696818139,0.04724833376222657
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07666128395719858,0.04721407980056691
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.06982359213555338,0.0410057142775653
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06981226020592807,0.04096333428601957
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08398310917053793,0.05634620426237821
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08397584981492501,0.05633194219385163
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07412729467174872,0.044848433395585224
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07411665417801275,0.044811233816172406
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,raw,3850,0.09280337203359529,0.060904062255121044
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09278701796785228,0.06087118374403023
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,raw,46200,0.07859275289737315,0.04869614415916477
40,NEW_CORE_SELECT,OD_SEPARABLE,20260915,LOCAL_OD_168,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07857961111795127,0.04866163277238295
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,raw,3850,0.07155749091832687,0.04150404715197922
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155532535344217,0.04148815061496082
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,raw,11550,0.06533001779708264,0.03669940274660176
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.0653026967012024,0.0366599289799402
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,raw,3850,0.07640047146889435,0.04762812144991265
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261242,0.04762124960119462
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,raw,23100,0.0699865059565207,0.04114355073647552
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626436,0.04111893887692638
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246253,0.056971649421793065
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991603,0.05696355243365054
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,raw,34650,0.07434497497347202,0.04506060979594297
0,NEW_CORE_SELECT,OD_SEPARABLE,20260916,LOCAL_OD_168,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07433592718062032,0.04504229630533493
