epoch,stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
40,SELECT,PRODUCT_MSE,20260916,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.0695574144359016,0.04092389609000926
40,SELECT,PRODUCT_MSE,20260916,9,AVAILABLE,terminal_H,raw,3850,0.08427316604778685,0.05663947989135134
40,SELECT,PRODUCT_MSE,20260916,9,AVAILABLE,path_1_to_H,raw,34650,0.07390800472944851,0.044818321138439324
40,SELECT,PRODUCT_MSE,20260916,9,AVAILABLE,terminal_H,clip_0_1,3850,0.084191912801014,0.05656858481880472
40,SELECT,PRODUCT_MSE,20260916,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.07386326394163097,0.04474868811058737
40,SELECT,PRODUCT_MSE,20260916,12,AVAILABLE,terminal_H,raw,3850,0.09224585367537488,0.060185971260592594
40,SELECT,PRODUCT_MSE,20260916,12,AVAILABLE,path_1_to_H,raw,46200,0.07823119163131854,0.0484590227631896
40,SELECT,PRODUCT_MSE,20260916,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09217569357718958,0.06009537419292174
40,SELECT,PRODUCT_MSE,20260916,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.0781727873653929,0.04838567787136356
0,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,raw,3850,0.0715574909183269,0.041504047151979244
0,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,raw,11550,0.06533001779708271,0.036699402746601786
0,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,terminal_H,clip_0_1,3850,0.07155532535344221,0.041488150614960834
0,SELECT,PRODUCT_MSE,20260917,3,AVAILABLE,path_1_to_H,clip_0_1,11550,0.06530269670120245,0.036659928979940214
0,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,raw,3850,0.07640047146889449,0.04762812144991269
0,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.06998650595652077,0.041143550736475555
0,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.07639800240261255,0.04762124960119467
0,SELECT,PRODUCT_MSE,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.06997297823626444,0.04111893887692641
0,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,raw,3850,0.08468624593246257,0.05697164942179302
0,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.0743449749734721,0.04506060979594299
0,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.08468509333991608,0.0569635524336505
0,SELECT,PRODUCT_MSE,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.0743359271806204,0.04504229630533494
0,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,raw,3850,0.09306321667618843,0.060727166549893394
0,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.07876578519461831,0.04879192592169455
0,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.09305738102667872,0.060710732536325016
0,SELECT,PRODUCT_MSE,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.07875791627267542,0.048775701404106815
