stage,model,seed,horizon,status,target_scope,postprocess,scored_values,rmse,mae
DEV_EVAL,PRODUCT_L1,20260917,6,AVAILABLE,terminal_H,raw,3850,0.11329278931687335,0.0671047112670067
DEV_EVAL,PRODUCT_L1,20260917,6,AVAILABLE,path_1_to_H,raw,23100,0.11606155143584243,0.06430542643469091
DEV_EVAL,PRODUCT_L1,20260917,6,AVAILABLE,terminal_H,clip_0_1,3850,0.11328586912536004,0.06707572514317472
DEV_EVAL,PRODUCT_L1,20260917,6,AVAILABLE,path_1_to_H,clip_0_1,23100,0.11605704823159403,0.0642808208539502
DEV_EVAL,PRODUCT_L1,20260917,9,AVAILABLE,terminal_H,raw,3850,0.10985947071799256,0.07108433489473592
DEV_EVAL,PRODUCT_L1,20260917,9,AVAILABLE,path_1_to_H,raw,34650,0.11438308611492193,0.06585927295843598
DEV_EVAL,PRODUCT_L1,20260917,9,AVAILABLE,terminal_H,clip_0_1,3850,0.10985357293195688,0.07106958536723065
DEV_EVAL,PRODUCT_L1,20260917,9,AVAILABLE,path_1_to_H,clip_0_1,34650,0.11437698891197845,0.06583412679864306
DEV_EVAL,PRODUCT_L1,20260917,12,AVAILABLE,terminal_H,raw,3850,0.1151652872325798,0.07479024417926444
DEV_EVAL,PRODUCT_L1,20260917,12,AVAILABLE,path_1_to_H,raw,46200,0.11431582765160052,0.06780825087620355
DEV_EVAL,PRODUCT_L1,20260917,12,AVAILABLE,terminal_H,clip_0_1,3850,0.11515726966695519,0.07476926546781161
DEV_EVAL,PRODUCT_L1,20260917,12,AVAILABLE,path_1_to_H,clip_0_1,46200,0.11430821743659288,0.06778411138315325
