seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,raw,1536,0.00023710649022371557,-1.2550485902098971e-05
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,raw,1548,0.0020184713429008865,0.0007006593079984708
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1392,0.004833354746210505,0.0007100315600893524
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1404,-0.003864662866758247,-0.0005431032154668031
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1416,-0.006645274738222396,-0.0007685039700174054
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1428,-0.001753966859535499,4.123464966759358e-05
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1440,0.0009754345347552422,0.0001493535363161255
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1452,-0.004577123012968527,-0.0003240054853512261
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1464,-0.000288487650271424,0.0011454602134919687
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1476,0.0007117488728626502,-0.0003042093290395435
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1488,0.0035252831537351923,9.042046452264262e-05
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1500,0.0012586297308177336,0.0005049698301767665
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1512,-0.005640650873463573,-0.0030871727854610287
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1524,-0.005469782780200357,-0.0016817021363804343
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1536,0.00023710649022371557,-1.2550485902098971e-05
20260915,PRODUCT_POSREG,BASE_OD,6,terminal_H,clip_0_1,1548,0.0020184713429008865,0.0007006593079984708
20260915,PRODUCT_POSREG,BASE_OD,6,path_1_to_H,raw,1392,0.0032002962880727614,0.00041645183814207666
