seed,candidate,reference,horizon,target_scope,postprocess,origin,mae_gain,mse_gain
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1428,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1440,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1452,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1464,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1476,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1488,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1500,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1512,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1524,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1536,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,raw,1548,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1392,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1404,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1416,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1428,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1440,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1452,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1464,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1476,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1488,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1500,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1512,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1524,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1536,0.0,0.0
20260915,P_FWD_BC,BASE_OD,12,path_1_to_H,clip_0_1,1548,0.0,0.0
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1392,-0.003934993588240064,-0.0004889345887207437
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1404,0.00468250278368597,0.00032769229523085553
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1416,0.0007033718765205985,-7.315825837247965e-05
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1428,0.005124572832792128,0.0004311527063484175
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1440,-0.002273381806312248,-8.990721457509336e-05
20260915,P_FWD_BC,P_IS_BC,3,terminal_H,raw,1452,0.0027769014622593584,0.00024194375434339832
